Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.05846569053624506;0.1373552947907635;13.736160218537172;11461.783024668093;0.1373552947907635;13.736160218537172;11461.783024668093;57308.91512334047;41.569495833378966;275.72581275966905;0.00456797100950368;0.9999540818212086
