Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.029820630004021353;0.06663102948630326;6.721227169921794;5560.108941163481;0.06663102948630326;6.721227169921794;5560.108941163481;27800.544705817407;41.44640148086168;134.15178984189788;0.0046236345016303915;0.9913521415327873
