Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.013539798834443673;0.02919734793048147;2.9782956212849974;2436.4089304653767;0.02919734793048147;2.9782956212849974;2436.4089304653767;12182.044652326884;41.48299862829878;58.732710050601604;0.004690209619738539;0.9803374695855128
