Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.030096618641906048;0.06768161243311109;6.795139261263017;5647.776138879236;0.06768161243311109;6.795139261263017;5647.776138879236;28238.88069439618;41.31620595312883;136.69638846525152;0.004596012247628067;0.9960298064668519
