Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.026273075234911403;0.05868526995984696;5.899576756208296;4897.065177199634;0.05868526995984696;5.899576756208296;4897.065177199634;24485.32588599817;42.036339996708186;116.49599317122083;0.004604053789531548;0.9947369512243527
