Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0013391964050057936;0.002795779949741355;0.28918877313432745;233.29732732522027;0.002795779949741355;0.28918877313432745;233.29732732522027;1166.4866366261012;41.895620638214446;5.568537326128586;0.004769210156879922;0.9667664202312316
