Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.08608126270763705;0.21002643843546484;21.01206805089541;17525.91678724996;0.21002643843546484;21.01206805089541;17525.91678724996;87629.58393624981;41.56938736165916;421.6063285891651;0.004565767645956953;0.99955148596863
