Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0506943822904482;0.11679432321318549;11.759533446808323;9746.047236269389;0.11679432321318549;11.759533446808323;9746.047236269389;48730.23618134695;41.63674793608437;234.07320982969964;0.004609234723833566;0.9931884095698104
