Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
1.753770687784595e-05;3.6073044647876255e-05;0.003772045858511242;3.010159975434202;3.6073044647876255e-05;0.003772045858511242;3.010159975434202;15.050799877171011;41.81892595607362;0.07198080549931049;0.004832120152453712;0.9563257182168413
