Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0033133340063642436;0.0069767793556469015;0.7178323857697784;582.1860111561263;0.0069767793556469015;0.7178323857697784;582.1860111561263;2910.9300557806314;41.87975634035836;13.901370543435796;0.004740462390596889;0.971923180669154
