Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.06333970486953788;0.14938820916916448;14.969370772085933;12465.884497201318;0.14938820916916448;14.969370772085933;12465.884497201318;62329.42248600659;41.53344377002208;300.1408832416376;0.004579644964579188;0.997959175730589
