Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.019162735350985116;0.04181025853726037;4.250162075763336;3488.908908021072;0.04181025853726037;4.250162075763336;3488.908908021072;17444.54454010536;41.182132953215934;84.71899481225442;0.004669408686879706;0.9837332739775855
