Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;1.1097365179131657e-13;1.0;0.0;395.5176519549023
2030;1;3.2827906558682394e-13;1.0587828844267027;0.01638687008909093;318.2237032265159
2030;2;9.77559353446068e-14;1.0530137389175602;0.022173494027813365;405.70284298525036
2060;3;2.454093082443008e-13;1.6542673102246328;0.006528955838500387;337.3381636017485
2060;4;2.4174651315725857e-13;1.668702371091716;0.0028015019292891115;338.35673842851185
2060;5;6.712992612382482e-14;1.671718233486644;0.0012757306348142392;437.45507229054397
2060;6;1.504514806277669e-13;1.6709376341523154;0.004586397216072223;372.1067359900865
2100;7;37.438097432507654;2.7688861963694276;0.003969900055502941;0.47558568618970687
2100;8;1.5254152011036596e-13;2.9311533517685664;0.00065128278284854;371.0798954088521
2100;9;3.679911625368181e-10;2.918653139148239;0.0021013986411036437;77.86063026238523
2100;10;1.5026420711758043e-13;2.9239838018559094;0.00010315930378444106;372.200619149267
2100;11;5.267538362945701e-14;1e-18;13.268993293660328;418.8069273501748
2100;12;1.4296814340203354e-13;2.9979808686988925;0.0038127655000640606;375.9333579483799
2100;13;1.2335388373684954e-13;1e-18;6.583634737178424;346.78039549291753
2100;14;1.503391976414512e-13;3.0319621901845486;0.0032599707507946322;372.16344856109254
2150;15;48.16609342851967;5.527148585224686;0.003145763091544032;0.4528093211076831
2150;16;59.060861422377435;6.002998408201669;6.542145067123812e-05;0.43450439916655936
2150;17;1.2540552698087894e-13;1e-18;5.568270251318989;345.50194506936435
2150;18;62.985773421274544;5.9658340347661465;0.0009290800976899701;0.4288379455575559
2150;19;2.0774392715338094e-10;5.940410166815869;0.0013584140705970602;87.31907413840055
2150;20;63.050619410912724;6.272113960671324;0.00035988119313098933;0.4288175827460451
2150;21;63.11279045157823;6.266118193100852;7.527125686359306e-05;0.4287301792162513
2150;22;1.233905806584352e-13;1e-18;1.7609129518608448;346.75730469737283
2150;23;63.28057018641235;6.2789304511937205;0.0013770290394665066;0.4285012017541701
2150;24;2.08651190431589e-10;6.262154405196255;0.0012571503413179553;87.24288969485998
2150;25;2.0870530664869728e-10;6.284019845731872;0.00037648955855151334;87.23835849311102
2150;26;1.169010533343442e-13;1e-18;4.218884938982078;350.97405493592254
2150;27;62.461528782595224;6.364165026649317;0.0019280654998838332;0.4296584305972703
2150;28;59.68448500262589;6.377206211585678;0.0016931864437183695;0.43365955942339524
2150;29;1.2339504709599432e-13;1e-18;3.966944994891215;346.7544948446617
2150;30;65.60759724999326;6.41522248370572;9.834697379161978e-07;0.4253899586330623
2200;31;56.8539774393485;0.8496518389386359;0.9238739331992145;0.4345506212157279
2200;32;77.07426749604655;12.165201365078474;0.00030633526674256155;0.41248041042358874
2200;33;76.56384017375937;12.085385916908523;0.0005199529501891687;0.4130303183310246
2200;34;77.04939592396396;12.150213719365707;0.0006169637563391055;0.41250599937373056
2200;35;76.14652275937291;12.039580700665466;1.923283987443345e-05;0.41348515597280855
2200;36;7.099309064908727e-10;1e-18;1.5418590561173215;27.808574358912182
2200;37;82.4392943864685;13.002050571662446;0.0003955591442504005;0.40695215006853813
2200;38;82.41089819413634;13.008133782956719;5.5008153866904473e-05;0.40698122791845315
2200;39;77.68084749807258;6.175064247604584;0.5240628337618585;0.4109443387979546
2200;40;7.139376331724471e-10;1e-18;2.041781784859869;27.731603309217586
2200;41;82.24676943303737;12.984820767164974;8.415591017289547e-06;0.4071441582631081
2200;42;82.04987864661972;12.953243335973536;1.6604873308531514e-05;0.4073397948012715
2200;43;82.12267223301816;12.955485221115627;0.0002113309337057524;0.4072665297727783
2200;44;82.3644302525124;12.996638175290526;0.000531123760464543;0.4070268673005498
2200;45;82.31308167319757;12.985553659883646;0.00022662321331464786;0.40707748465219357
2200;46;82.36459108732205;13.000062031050735;6.133419376058653e-05;0.40702702014586517
2200;47;80.50521384932959;6.830570920268845;0.48883970951055733;0.4081016892159689
2200;48;84.58510708472531;13.34356843848929;1.4869693995704102e-07;0.40486138449700343
2200;49;7.155531167288151e-10;1e-18;1.323777867982258;27.700715692801488
2200;50;43.39874383208607;0.032176042607548215;0.9975966913334172;0.44975251605533617
2200;51;7.156306974236274e-10;1e-18;1.6998845531404205;27.699234477642776
2200;52;84.90497770184159;13.385684706002275;0.000292691985502776;0.404554396222508
2200;53;81.8815545714553;8.276973411803388;0.38199967005893537;0.4069500768371622
2200;54;7.156448562604412e-10;1e-18;1.5499803018262448;27.69896416980381
2200;55;80.82411629096055;7.031306319382564;0.47496847120594776;0.40781222550073193
2200;56;81.11475850275474;7.3680551386867315;0.4497297793655324;0.4075768972848035
2200;57;72.46885271113844;1.8806500614019062;0.8604823258678169;0.41494213724313156
2200;58;85.45742738257107;13.469671498978608;0.0001643649166492292;0.4040284484825554
2200;59;85.49684132109022;13.474882065577743;0.0003607685690454093;0.40399101270691823
2200;60;85.49911448512411;13.479312812056039;2.3768437750370746e-05;0.40398921754764244
2200;61;85.45686615154406;13.473899590935162;9.596527818656718e-06;0.40402936029742503
2200;62;85.77576746528877;13.521395814332662;5.167875434801377e-07;0.40372752248110827
