Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.0;0.0;0.0;426.6
1;0.637779848383288;96.48861183007332;0.0;448.7757226226999
2;0.713817912517478;120.87351023526757;0.0;448.7757226226999
3;0.5823389872240947;41.03562838290537;0.5014925003051758;469.85753376744276
4;0.4133991959290974;22.96961397713394;0.5014925003051758;469.85753376744276
5;0.29796540453528403;13.791741562953158;0.5612820386886597;462.09275322657743
6;0.5120013592079509;31.7450779150005;0.5612820386886597;462.09275322657743
7;0.6911116426772078;22.115303534132376;0.5365400314331055;468.4220355178358
8;0.33234846268161244;6.407961946464107;0.5365400314331055;468.4220355178358
9;0.5274424461172393;14.219096691941626;0.47455883026123047;480.66616543429313
10;0.13879234320028228;2.23779930862533;0.4707040786743164;482.9548422314545
11;1.3720181795166748;51380.395301107324;0.47455883026123047;480.66616543429313
12;0.6631187309360222;21.84878253395987;0.4707040786743164;482.9548422314545
13;1.1514251943677904;27382.636683255274;0.5492302775382996;467.4423100451777
14;0.6453355757939243;19.03733642779433;0.5492302775382996;467.4423100451777
15;0.9681643191688998;14.261839425836657;0.5568134188652039;441.8154260036735
16;0.20338090773638218;0.9950040059087175;0.5568134188652039;441.8154260036735
17;1.4900109010842493;20967.46770164155;0.5106319189071655;452.30667635767
18;0.5965955415528457;5.737556759044357;0.48086369037628174;455.8570395149284
19;0.663644208930912;7.780039704345557;0.4265597462654114;468.42192559744416
20;0.415989625412141;2.935703227125933;0.5106319189071655;452.30667635767
21;0.2034137965479365;1.144641904109956;0.48086369037628174;455.8570395149284
22;1.0284432071007452;7734.248334128674;0.4265597462654114;468.42192559744416
23;0.744783446114105;7.29993780943433;0.5895808935165405;431.15925580512385
24;0.6753294504651265;7.114210227824398;0.49405306577682495;453.0891385081417
25;0.4631271021401214;2.817684143311581;0.6264413595199585;427.0835941782911
26;1.440378882765051;16062.458762745147;0.5895808935165405;431.15925580512385
27;0.7886994681951519;9.853980889919024;0.49405306577682495;453.0891385081417
28;0.8208760709217562;8.441865469809047;0.6264413595199585;427.0835941782911
29;1.3980795174152394;15258.33581150112;0.5612953901290894;441.88308631584346
30;0.026926315927237043;0.10508489314804483;0.5612953901290894;441.88308631584346
31;1.3225775767702177;3626.4700030517806;0.5866430997848511;415.47401887661965
32;0.6660805606822529;1.7500445353607739;0.5866430997848511;415.47401887661965
33;0.7674206511812836;2.7037679031612685;0.5324474573135376;428.6448160465796
34;0.8502473175346684;3.0114156997231554;0.5791323781013489;414.57395720697815
35;0.1838110823395443;0.32099973858549075;0.48930060863494873;433.70550807491895
36;1.371684798396542;5970.933710338187;0.4419039487838745;442.17761168289815
37;0.6949277707776986;2.1953787637963216;0.5324474573135376;428.6448160465796
38;0.3282521285279016;0.5469956733520372;0.5791323781013489;414.57395720697815
39;1.0392054784587907;2289.6391348548373;0.48930060863494873;433.70550807491895
40;1.4762426224904739;7711.17201069652;0.4419039487838745;442.17761168289815
41;0.12677199299673747;0.19887616150135823;0.5030226707458496;433.0703261847136
42;0.16594335883485606;0.3046896535240436;0.4614381194114685;440.4767283873139
43;0.5112269354512018;1.4644407502390293;0.46775496006011963;435.89518773269293
44;0.8261243278886348;2.6377946521955398;0.6045396327972412;412.11567499480674
45;0.5479693187153598;1.4899484230383166;0.5077548623085022;430.15739639043886
46;0.35937804193931466;0.5647546518206318;0.6175253987312317;412.48794271482427
47;1.0282296133926443;2147.3001560452412;0.5030226707458496;433.0703261847136
48;0.01668914217368328;0.025530524033349388;0.4614381194114685;440.4767283873139
49;1.3405347232806375;5169.843318411904;0.46775496006011963;435.89518773269293
50;1.367652621710305;3867.3662932726647;0.6045396327972412;412.11567499480674
51;1.4718941881197112;6426.036533126799;0.5077548623085022;430.15739639043886
52;0.6748724385921225;1.657110783366973;0.6175253987312317;412.48794271482427
53;1.076507422777333;1639.978826461;0.6538324356079102;400.1364057304985
54;1.4451079042321928;5894.750069723334;0.5157886743545532;428.20498281006934
55;1.1401013574831058;1984.4213625858672;0.6428769826889038;406.32693167389743
56;1.1023312074451503;1908.8122685595201;0.6210187673568726;407.7944591456248
57;1.360679400302606;3342.0317908393895;0.6538324356079102;400.1364057304985
58;0.48583838190482737;1.1847410824241278;0.5157886743545532;428.20498281006934
59;0.7465201458002461;1.9096260637887315;0.6428769826889038;406.32693167389743
60;0.23720444814310304;0.31443766385637445;0.6210187673568726;407.7944591456248
61;0.13843349276245787;0.20868280950211324;0.523853063583374;431.40791692332095
62;0.033526264234545855;0.04446562067655421;0.523853063583374;431.40791692332095
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;0.0;0.0;42.061796
1;108.68106103267044;0.0;14.094988298209682
2;27.385515459498244;0.5313872694969177;22.050737046912996
3;9856.112283100689;0.507758304476738;2.9997587047515935
4;3755.6873849047697;0.5307799354195595;1.6429218486016193
5;1625.0402868475312;0.5468020662665367;0.7157260010155021
