Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.9555671637647521;253.53222461619157;0.0;425.7
1;0.9400995580225135;225.66233502824898;0.9555673003196716;424.6019962125508
2;0.723400961326963;124.26913282822896;0.9555673003196716;424.6019962125508
3;0.9997956561643896;108.67439397774298;0.9434049129486084;415.0426896119529
4;0.8981891878029719;83.0789560407873;0.9434049129486084;415.0426896119529
5;0.9694114914390012;108.60418082284808;0.7730125784873962;437.1713022094646
6;0.6487135296809665;44.425888924980356;0.7730125784873962;437.1713022094646
7;0.9976737312882634;32.36923495463016;0.9639630913734436;394.4090066152369
8;0.9783558798346236;30.774750675609795;0.9639630913734436;394.4090066152369
9;0.9817620841144654;32.328125049976656;0.9266853332519531;401.7730665761034
10;0.9744484415193833;34.71163510602358;0.8431074023246765;413.9313232512417
11;0.684686715186906;14.250590229274593;0.9266853332519531;401.7730665761034
12;0.7318576301108135;17.89041526689088;0.8431074023246765;413.9313232512417
13;0.6766763898711061;17.294564133883938;0.7254486083984375;437.1743220904252
14;0.2765365839573852;4.04165762476298;0.7254486083984375;437.1743220904252
15;0.9953532650291699;7.152449998568992;0.9685968160629272;372.2918091180903
16;0.9950170899937972;7.146176728659169;0.9685968160629272;372.2918091180903
17;0.995265384097797;7.18386577605634;0.9661101698875427;372.8567177452806
18;0.9873855639497683;7.475575986393029;0.933540940284729;378.3236790928066
19;0.99491068831974;8.719877997823762;0.8610518574714661;389.2396063140039
20;0.9354600473478579;6.138059982108285;0.9661101698875427;372.8567177452806
21;0.9931274668256691;7.588598261613646;0.933540940284729;378.3236790928066
22;0.9344877908851408;7.438155331203567;0.8610518574714661;389.2396063140039
23;0.9690088042739415;7.647166592392969;0.8953002095222473;387.0110032042289
24;0.8994663233668281;7.177989016111289;0.8298245668411255;396.3336479356578
25;0.9850978553174968;11.06245933854066;0.7185399532318115;415.51692457178297
26;0.7278619636643554;3.952409391678718;0.8953002095222473;387.0110032042289
27;0.6571185983593095;3.625526394125133;0.8298245668411255;396.3336479356578
28;0.84096070293433;7.525835002097039;0.7185399532318115;415.51692457178297
29;0.7851017785292413;7.091428798744127;0.6670323610305786;427.2181447053842
30;0.23244350545783377;0.9631831178710081;0.6670323610305786;427.2181447053842
31;0.991603028694991;1.5739802726531518;0.9706401228904724;353.1775855792329
32;0.9959419384200565;1.5919135558681672;0.9706401228904724;353.1775855792329
33;0.9759471527831473;1.510873384239707;0.9706162810325623;353.18337505200907
34;0.9370438356915718;1.3721153501329473;0.9682381749153137;353.6145477076801
35;0.9970537168533311;1.7413011265402882;0.9376006126403809;358.57106552319937
36;0.958011170800467;1.8716009538009426;0.8711116313934326;368.56189373048693
37;0.9468490120238;1.3994292721715729;0.9706162810325623;353.18337505200907
38;0.9126007392313722;1.285712023711521;0.9682381749153137;353.6145477076801
39;0.8038242052105151;1.0364497164680917;0.9376006126403809;358.57106552319937
40;0.9891409249635448;2.030944151554469;0.8711116313934326;368.56189373048693
41;0.789037760911308;0.9279813100131974;0.9640001654624939;354.6444915355684
42;0.9532098709968861;1.5504263406138787;0.9380075931549072;358.4721807398395
43;0.945594336099262;1.8317009445720593;0.8668298125267029;369.60247296097464
44;0.9391868064486761;1.6531198182989206;0.8994573354721069;365.5839953375823
45;0.7137670031261254;1.0530309984362383;0.834263801574707;375.67390095162295
46;0.8201752474033239;1.8340431230000738;0.7372174263000488;390.9011995355721
47;0.4779561913794948;0.35649386688213713;0.9640001654624939;354.6444915355684
48;0.6388415636724258;0.6424101539377877;0.9380075931549072;358.4721807398395
49;0.9585953528283945;1.8956604979412695;0.8668298125267029;369.60247296097464
50;0.6941920079367678;0.8382795088023189;0.8994573354721069;365.5839953375823
51;0.9765366288324171;2.164407207009789;0.834263801574707;375.67390095162295
52;0.7577732168346067;1.5404410306875433;0.7372174263000488;390.9011995355721
53;0.7431007306721675;1.0099121308911247;0.8823687434196472;369.73693085824254
54;0.6126931907610867;0.8144401194994177;0.8170900344848633;379.8475174993126
55;0.8189355234359077;1.877314563940519;0.7270033359527588;393.3834724772624
56;0.8615813648093591;2.4273692512525784;0.6734227538108826;403.3651077694785
57;0.08406799137202364;0.0463804044685097;0.8823687434196472;369.73693085824254
58;0.09780181264679363;0.06511787478451844;0.8170900344848633;379.8475174993126
59;0.6575803665972084;1.1820009965090954;0.7270033359527588;393.3834724772624
60;0.7851252541702747;1.96612895989635;0.6734227538108826;403.3651077694785
61;0.7174219557937394;1.7965901677431095;0.634259045124054;412.8827700681446
62;0.2954832245002545;0.4082315678263115;0.634259045124054;412.8827700681446
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;253.53222461619157;0.0;1.8689248934284033
1;174.96573392823896;0.9555673003196716;7.31483631011472
2;86.19585494158969;0.8582087457180023;4.862670637416288
3;22.957621630131573;0.8648011088371277;2.0551899020408384
4;6.743047357124233;0.8549996092915535;0.8359265316036543
5;1.3529937701296126;0.8557579293847084;0.7215068281542549
