Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;24.33602480377704;0.9547868859043281;0.04521311409567187;0.5172794437579143
2040;1;27.40725776006553;1.1914552376600018;0.044395936572039225;0.5052996921770173
2040;2;28.491079819339955;1.218389134028239;0.024188070514115728;0.5013546095445238
2060;3;32.03690446403469;1.6304391197070165;0.023742278655182393;0.4900229974230364
2060;4;33.23826527847319;1.6474495881509488;0.017134919379246258;0.48637214687713065
2060;5;33.81517660927466;1.6382252207087997;0.022316802353714565;0.48465594256308864
2060;6;34.018701327729474;1.669802144301555;0.006068539853532845;0.4840968593803372
2100;7;43.22116461974602;2.84906929976538;0.007259552215247208;0.4619012618992224
2100;8;44.607674752179555;2.9513012746892437;0.0070351936147871824;0.4589924435242654
2100;9;45.6491663426517;2.9470888720032;0.007417090429221711;0.45683429966773215
2100;10;45.656956545040316;2.942752079035925;0.007854698490012212;0.4568160293425413
2100;11;46.55185923112284;3.021594661869438;0.002455921628857067;0.45505303034183475
2100;12;46.54241330060053;3.0176402749742346;0.003384595208333553;0.4550697734567089
2100;13;46.64612091562803;3.0124847411975098;0.003623279064852885;0.45486045965166094
2100;14;46.82435960717794;3.0423808263123076;0.0010948231349022786;0.4545224993976772
2150;15;59.70221223267547;5.8684257367645465;0.0015840423609668481;0.4335178606915248
2150;16;61.25780338220319;6.133182672319686;0.0015442758930205485;0.4313136518564295
2150;17;61.06063256569796;6.132607718096633;0.001573427848136394;0.43159685817253585
2150;18;64.02331841987517;6.121559687918441;0.0016974220104050309;0.4274486730948321
2150;19;63.94072774030817;6.1116903422218565;0.00172960828095194;0.4275588578960635
2150;20;64.16837147539694;6.3294215776939;0.0015868903580019639;0.4272978557618558
2150;21;64.08401127891543;6.327266685501042;0.00127878502837122;0.4274119106789743
2150;22;63.9053971748942;6.321829934692172;0.0015127775977027645;0.4276538037697849
2150;23;65.28664330302844;6.319414103148575;0.0016845968586230698;0.42579440974490684
2150;24;65.26554216001489;6.317621915449702;0.001515264972363509;0.4258220598553971
2150;25;65.1921159625585;6.298508664908748;0.0019728539576487924;0.42591553919735337
2150;26;65.31190661973112;6.400011578774364;0.00043944303668920514;0.4257783157743351
2150;27;65.21907884867024;6.3981532012490465;0.0005754436300186689;0.425901299756886
2150;28;65.58999535514924;6.391093484741253;0.0007951610755945973;0.42540802608981426
2150;29;65.55882407928564;6.385974827797006;0.0012892605787278699;0.4254481206181911
2150;30;65.66401252223625;6.416083616662958;0.0004683739801835436;0.42531566550843974
2200;31;76.32217073416146;12.051382814233367;0.00032441066987571693;0.41329259899996834
2200;32;79.78089992962906;12.5900497094548;0.0003274602427774812;0.40963587693464176
2200;33;79.78015348718588;12.589140784072864;0.0003542384135053879;0.40963656978602025
2200;34;79.76659196437134;12.589126160028165;0.0002842070904757617;0.4096507340602987
2200;35;79.58814763204306;12.55765999049406;0.00037448852194347506;0.40983438938478384
2200;36;79.40416453589059;12.527562993170553;0.0004038065006769905;0.410024487798431
2200;37;83.72172188362036;13.207437219282884;0.00020592793664448277;0.4056949975887162
2200;38;83.7142229134912;13.208186666334448;0.00012200205747236445;0.4057024572168672
2200;39;83.65297436520352;13.193323483652952;0.00032120449068410886;0.4057615223381644
2200;40;83.57427427134257;13.181514270080045;0.0002468624835491894;0.4058381508428646
2200;41;83.72499376976026;13.205602743087383;0.0003231916772099661;0.40569160725004993
2200;42;83.62886459001368;13.192989433903227;0.00015624565061699526;0.40578528463298236
2200;43;83.57052056245747;13.17890561687287;0.00034294738609616385;0.4058416231201676
2200;44;83.54746984845112;13.173543463996735;0.00041978185254106225;0.40586391260905547
2200;45;83.47995541056713;13.163149553989035;0.0003978587801193513;0.4059297202390298
2200;46;83.15002632519109;13.10975025235863;0.00047012687119334047;0.4062519934383586
2200;47;85.28741930242997;13.452930888575485;1.3930801437459708e-14;0.4041906679064979
2200;48;85.27137186018102;13.44812608209406;7.043577091723519e-05;0.4042057159516258
2200;49;85.2552776165063;13.440048685213982;0.0003930345917135762;0.40422052368660366
2200;50;85.24746882314487;13.441507606028866;0.00018667804025644368;0.4042281840163651
2200;51;85.22560311405965;13.438837790209583;0.00011604225573090614;0.4042490423160478
2200;52;85.12045632732445;13.416173266042527;0.0004376290572653711;0.4043485661397065
2200;53;85.21684227445607;13.440039493462601;6.234689736937771e-06;0.40425760179923387
2200;54;85.21012301911392;13.434684095157483;0.0002081928990652953;0.4042636132638071
2200;55;85.09898278958592;13.41492019403553;0.0002992298700136747;0.4043692079529136
2200;56;85.07222354903834;13.405308078308968;0.0006316266573532118;0.4043942271084177
2200;57;85.62371239882468;13.499042468739093;0.0001377645320745973;0.40387129879877054
2200;58;85.62064375137604;13.499952665612115;9.749436750079029e-06;0.4038743230315859
2200;59;85.59200547688245;13.489778892934446;0.0003357754776655904;0.4039009137936158
2200;60;85.58284527756176;13.485784163454245;0.0005055261797844001;0.40390935615215534
2200;61;85.57415393511268;13.490809252268095;4.3789340209634455e-05;0.4039181420652964
2200;62;85.82120959968647;13.524501954891713;0.000332977895093358;0.40368430089548585
