Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.9326803869093411;238.63469137516574;0.0;425.6
1;0.9350155331827315;222.64144420647898;0.9326802820572144;425.0600475558377
2;0.7371341593043254;129.271227094423;0.9326802820572144;425.0600475558377
3;0.9969140343524392;108.30597005936755;0.9345164751302195;416.0188506165057
4;0.9422395712605185;93.81213104274651;0.9345164751302195;416.0188506165057
5;0.9613959785798473;106.0483333625465;0.7789204521336893;436.22590453723836
6;0.5972933736828996;37.84241941777092;0.7789204521336893;436.22590453723836
7;0.9985538505449689;32.67377832626085;0.9574288344493213;395.38249641897465
8;0.9971318542918419;32.55281033247624;0.9574288344493213;395.38249641897465
9;0.9716168275178493;31.117747244688303;0.9373696954369141;399.34509874060984
10;0.9983978923769095;36.91168698466843;0.8442162319208115;413.7728841237816
11;0.7860576893440674;18.840202694827138;0.9373696954369141;399.34509874060984
12;0.6751293829585545;15.145056151345177;0.8442162319208115;413.7728841237816
13;0.718652205472252;19.868336189306596;0.7106330983859329;440.16169038608996
14;0.422400931799095;7.6281579114707325;0.7106330983859329;440.16169038608996
15;0.98354733437721;7.006851679953979;0.9630470041998334;373.07634833748574
16;0.9964030017960201;7.246275590383357;0.9630470041998334;373.07634833748574
17;0.9951257979828402;7.224613654768168;0.9628640341561518;373.1179315312101
18;0.9906519606131956;7.424870427252373;0.9418181092157627;376.8594347979001
19;0.9893856403117791;8.531918325410828;0.8650258813028511;388.3626434085144
20;0.9402644035141849;6.254266487733058;0.9628640341561518;373.1179315312101
21;0.9627266375538706;6.900539870122612;0.9418181092157627;376.8594347979001
22;0.9426241625729115;7.544557224921172;0.8650258813028511;388.3626434085144
23;0.9244647903753161;6.518334217125806;0.9179322237654395;382.28570898564084
24;0.9903962963657938;9.239512323196301;0.8234134275029085;397.8159290924845
25;0.8703398170514767;8.27088025661667;0.7107340653921891;416.49076777503785
26;0.7838906471727556;4.443296014527653;0.9179322237654395;382.28570898564084
27;0.8503581052264173;6.3604106036070895;0.8234134275029085;397.8159290924845
28;0.607385731642452;3.883369978191129;0.7107340653921891;416.49076777503785
29;0.6022256735452653;4.100489059754895;0.6725994181368103;425.1539930165334
30;0.32500587703667816;1.5046825164740558;0.6725994181368103;425.1539930165334
31;0.9797256216015874;1.5499039955801044;0.964679543418364;354.1005523056919
32;0.9688623024472456;1.5063448379558315;0.964679543418364;354.1005523056919
33;0.9951556654281102;1.6098691275488737;0.9655905149743294;353.87915709266656
34;0.9901771849244652;1.5901866532523785;0.9653236246867543;353.9332061767534
35;0.927039143315904;1.4186564259240824;0.9454295673136072;357.2207905008479
36;0.9465623443792797;1.799745815980677;0.874513624793301;367.9415326830909
37;0.86515815481656;1.1394941764247595;0.9655905149743294;353.87915709266656
38;0.963447430990451;1.4825352909740592;0.9653236246867543;353.9332061767534
39;0.9310513816136918;1.433863861423962;0.9454295673136072;357.2207905008479
40;0.8490755330106682;1.3853613816849442;0.874513624793301;367.9415326830909
41;0.9747935724983503;1.5430836178279992;0.9614359552357999;354.8780073885771
42;0.8676190892818385;1.2158212372079575;0.9434506607066863;357.701709357859
43;0.9682166969918428;1.9221097394484932;0.8711998928478494;368.7468403430118
44;0.7173129620890835;0.8546575261287743;0.9177276416815621;362.5433762300162
45;0.7796790684521453;1.2699344973225521;0.8344960098249367;375.2110064926651
46;0.928752829485404;2.559738806405148;0.7220844978269821;393.84784221232246
47;0.5930675602533776;0.5246009472238435;0.9614359552357999;354.8780073885771
48;0.7482059640179749;0.8728953588706501;0.9434506607066863;357.701709357859
49;0.7823511945452452;1.1620544909260062;0.8711998928478494;368.7468403430118
50;0.7761440136480018;1.0107069737266934;0.9177276416815621;362.5433762300162
51;0.5432372846356177;0.6241903563779739;0.8344960098249367;375.2110064926651
52;0.5476455149282571;0.8500831631953224;0.7220844978269821;393.84784221232246
53;0.7020262424323798;0.8391972865647144;0.9077659560893104;364.9642884640758
54;0.8116680228046816;1.424958152024931;0.8245723125392382;377.6226887752048
55;0.7408381271569933;1.6035996406691033;0.7034504856613556;398.3763333735194
56;0.8674748406837092;2.5125788251682675;0.6663460054766216;405.1430742353716
57;0.588791594848991;0.595954839765914;0.9077659560893104;364.9642884640758
58;0.4053248615855737;0.39427195621921063;0.8245723125392382;377.6226887752048
59;0.2245553213733149;0.23606946053984204;0.7034504856613556;398.3763333735194
60;0.9162655924059149;2.86478879316645;0.6663460054766216;405.1430742353716
61;0.5646107637611577;1.0937246749798353;0.6467010407198692;409.9172438854895
62;0.28909264570058446;0.3833838205389613;0.6467010407198692;409.9172438854895
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;238.63469137516574;0.0;2.831583832618225
1;175.956335650451;0.9326802820572144;7.126820312001047
2;86.50221347060787;0.8567184636319545;5.046237002848403
3;24.342221979380433;0.8624119650482449;1.7333036147061136
4;6.403429264377447;0.8571792704589933;0.905833122828742
5;1.28982392909526;0.8571729583622855;0.7308613373501515
