Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;24.33643662598722;0.9546489564117587;0.045351043588241276;0.5172773635798301
2040;1;27.408024456507917;1.1920573186949739;0.04391278754704796;0.5052977783644323
2040;2;28.4917734919727;1.2181816027072194;0.024354176727291104;0.5013517887463722
2060;3;32.0366351265606;1.6295042627811964;0.024290393176935748;0.49002280016774247
2060;4;33.2379558144813;1.6465588896448313;0.017660532707047268;0.48637209447462887
2060;5;33.81784717821659;1.6393034325959976;0.021677537075479578;0.484649316443609
2060;6;34.01862457010592;1.6704596472880664;0.005679919662806839;0.4840977917185505
2100;7;43.22675494565426;2.8493234142781967;0.007283300500316981;0.46188922048014974
2100;8;44.607506905318665;2.9510301677425406;0.00719378286423211;0.45899264815775964
2100;9;45.65396594315551;2.9478137150126535;0.007256206891283202;0.45682489715234315
2100;10;45.65868050059661;2.943664638002637;0.0074940837342086595;0.456813009278224
2100;11;46.54849448758328;3.019679881473426;0.0031138910564197366;0.45505872609992865
2100;12;46.54479565363114;3.0191020686080496;0.0028759110058442458;0.45506579673474196
2100;13;46.643604573726115;3.0109840853546377;0.004063273791005656;0.45486466783386176
2100;14;46.82118911163054;3.0420545934097714;0.0011802016086763065;0.4545286064646435
2150;15;59.712365719234825;5.8693386076849725;0.0015689046798268952;0.4335030609001476
2150;16;61.26340049157082;6.134420593078358;0.0014650443855637948;0.4313059048787825
2150;17;61.05572485943243;6.133483224185247;0.0015922888003851387;0.43160412275462495
2150;18;64.03181668338163;6.122812574948319;0.001597438733067632;0.4274373989691324
2150;19;63.939703433735964;6.110000149360549;0.0018219534451570272;0.42755986910497346
2150;20;64.18139630100139;6.332906460554074;0.001105574680292861;0.4272809489976115
2150;21;64.09175181766678;6.324804005268815;0.0017149543051154241;0.42740085780777204
2150;22;63.895938775956346;6.3193896781756544;0.0018267746037104085;0.4276661659101714
2150;23;65.28938025115586;6.321137130639382;0.001637145212624889;0.4257911495365738
2150;24;65.26668356634423;6.3164540424937785;0.0015450934612175986;0.425820287641382
2150;25;65.1887665558516;6.298337862401183;0.001984273346468352;0.4259199598309734
2150;26;65.31112540088364;6.396902297895451;0.0009899946471592048;0.4257786844349676
2150;27;65.22525925821338;6.398970941457189;0.00038940053116563695;0.425893254305196
2150;28;65.58693507844437;6.388899512242349;0.0011275171190778257;0.42541159698502806
2150;29;65.5516953029547;6.3804867978635125;0.002121046085832353;0.42545636179762697
2150;30;65.66322209069781;6.41456251692808;0.0006951875380799118;0.4253163823134201
2200;31;76.34033779072999;12.052750873869492;0.0003581592231989534;0.41327272835888645
2200;32;79.78701639112884;12.592322029334644;0.00028738306855132466;0.4096297058787245
2200;33;79.78478352193527;12.589963326978186;0.0003531585299708331;0.40963181266636284
2200;34;79.77327405585207;12.59322758256314;0.00020070226580745138;0.40964414536560684
2200;35;79.58841974096934;12.557961206044363;0.0003673266379995687;0.40983413319954004
2200;36;79.38837821797901;12.524780040480172;0.00041337583769995016;0.4100408041824665
2200;37;83.72722004517668;13.207881592624407;0.00022886267183438528;0.4056896183398854
2200;38;83.72912667788745;13.208702171416123;0.0002049710841405456;0.4056878130998128
2200;39;83.65497172995374;13.194474994181258;0.0002804182469373583;0.4057596555325415
2200;40;83.5747255847766;13.179558859460698;0.00033754471093384376;0.4058375283942955
2200;41;83.71560895328012;13.20416395912118;0.00031773964885756033;0.4057007283098425
2200;42;83.66219411083229;13.193900112582488;0.00037190545663539585;0.4057524781505805
2200;43;83.5727012852011;13.180202669359044;0.0002907801207242149;0.40583958614310955
2200;44;83.5776062025144;13.178974309152556;0.0003890101579790355;0.4058346302335637
2200;45;83.4625412061574;13.159813741680532;0.0004223626641063467;0.40594664529906344
2200;46;83.14953988804056;13.1099514198501;0.0004528532172606401;0.4062524951698074
2200;47;85.28645209279948;13.449042181519138;0.0002604920663777208;0.40419125747341517
2200;48;85.27550650641389;13.44673338767185;0.00023223374656206842;0.4042016064964192
2200;49;85.25439068026424;13.442203099599512;0.0002302609688090139;0.40422156920318864
2200;50;85.25454191779504;13.44364305526483;0.00013571955436980643;0.404221550383295
2200;51;85.22133015738707;13.435486821934948;0.00027556378443151003;0.40425286941036787
2200;52;85.11572551920153;13.419537008380017;0.00017396748738234577;0.4043534350251413
2200;53;85.24827710737678;13.4390658335444;0.0003622407527819009;0.40422718890673853
2200;54;85.19027692404863;13.434650251839024;3.494647872745903e-05;0.4042827656578663
2200;55;85.105539039369;13.415211321514962;0.0003460171128857816;0.4043628968890262
2200;56;85.0790613179495;13.410514980872268;0.0003551138148214891;0.4043880765443109
2200;57;85.62687917964593;13.501647198576068;4.896845602880543e-06;0.40386848907446354
2200;58;85.61773003353471;13.498776694592303;4.6683905444196027e-05;0.40387701559713424
2200;59;85.59122138341463;13.494577315739656;6.9359867463849676e-09;0.403902087939353
2200;60;85.5856951088943;13.488175059306483;0.0003628274874596469;0.4039068304306331
2200;61;85.57633997510824;13.490261545420571;0.00010095753014805911;0.4039159950856167
2200;62;85.82315826910992;13.52886377680498;5.877878370608123e-06;0.4036828183687686
