Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;24.324503573986952;0.9454579997897521;0.0545420002102479;0.5173096999520049
2030;1;25.0295313652637;1.0219581460050606;0.05057373706616558;0.5144533100340185
2030;2;26.018045964277405;1.0519787630867155;0.023138167785059158;0.5104545309375963
2060;3;32.03482548918787;1.6296137299635682;0.024267703213990285;0.4900285734872824
2060;4;33.21913395441359;1.6474588566097645;0.017150515953609186;0.4864293404287047
2060;5;33.79759573843912;1.6340431938866546;0.02449871187678518;0.4847027913305709
2060;6;34.00572249765862;1.6687876263028156;0.006511515563388961;0.4841334875974034
2100;7;43.23699025522974;2.84999593876523;0.007255289423721601;0.4618672964675565
2100;8;44.58522541960884;2.9517329818759035;0.007049644333229978;0.459039811348376
2100;9;45.636691585382934;2.9471431717440293;0.0074870341368521295;0.4568598010272276
2100;10;45.61231075649289;2.9382438296373636;0.008132919366078047;0.4569047436872959
2100;11;46.54712254831977;3.022030599745108;0.002338061890324079;0.4550627071046777
2100;12;46.52754409749217;3.0171231383687838;0.0030870150354056296;0.4550991627367601
2100;13;46.62409399238561;3.0090948445961603;0.004166644606211605;0.45490248684911516
2100;14;46.81565545683243;3.041935764484177;0.0010442173277565373;0.454539503318852
2150;15;59.7306271252789;5.8709316395351046;0.0015811481465685018;0.43347643892164206
2150;16;61.27247815084821;6.135372357059144;0.0014543524950459828;0.43129310332564114
2150;17;60.98893752778562;6.134746446111149;0.001497900134052897;0.4317006410837171
2150;18;64.03401761810449;6.1225646014231305;0.001711421333282451;0.42743434958934673
2150;19;63.89852918389713;6.098088769462924;0.0019455764424408954;0.42761327205933863
2150;20;64.18105894956861;6.333848575177493;0.000993367236047718;0.4272816116623393
2150;21;64.04817858794617;6.32560997891694;0.0016098608568342566;0.4274602494899458
2150;22;63.82093413315174;6.315624512202553;0.0016849859310981781;0.4277676800965545
2150;23;65.28764266965946;6.319158372974579;0.0017477283485038907;0.42579302610996467
2150;24;65.25027103302492;6.3118029149274415;0.0015226081256945784;0.4258410889054577
2150;25;65.15243233400325;6.290193857747262;0.0023530924845444764;0.42596655181884036
2150;26;65.30689870778309;6.399335283778667;0.0005460731587213626;0.4257848213128084
2150;27;65.1857245988401;6.39008899002761;0.0015219377377017672;0.42594394855710427
2150;28;65.57508093253148;6.381421355240029;0.0019645916153273823;0.4254256495386308
2150;29;65.54031490793056;6.378062242221541;0.0021356178510380554;0.42547088714399883
2150;30;65.65787755983187;6.415717817198321;0.0004108811955971755;0.4253236825505409
2200;31;76.36501892622972;12.057117442978122;0.0003502723347743348;0.41324599409180196
2200;32;79.81030021714571;12.594365436852849;0.0003434285637358855;0.40960558902172
2200;33;79.78864228883039;12.593547719518956;0.0002614234290010895;0.409628124878091
2200;34;79.79317124320336;12.592211020742967;0.0003243862996071659;0.4096232678602584
2200;35;79.60570347535148;12.561157135314048;0.00035245642746672745;0.40981633741935447
2200;36;79.18234312350819;12.491007718158212;0.00046030469654298673;0.41025436025510514
2200;37;83.73088627833343;13.209293298565076;0.00019216734325492636;0.4056861321411747
2200;38;83.73367213945244;13.207885080347923;0.0002820504700490475;0.4056832596554963
2200;39;83.65922688153134;13.196352692570697;0.00022338695025896725;0.40575562676343585
2200;40;83.48445635896753;13.162964546022097;0.0004396814972577386;0.4059252516535257
2200;41;83.71595276153153;13.203624911605683;0.00034976721806094686;0.4057003407972647
2200;42;83.65722500482008;13.195452535214024;0.0002505677936165159;0.4057575205945298
2200;43;83.47408783077462;13.161725932274567;0.00041989806800675787;0.40593539541788803
2200;44;83.5499918272084;13.176320783946444;0.00029633532917030094;0.40586167155731223
2200;45;83.35720230942113;13.143333362992486;0.00041071181501344884;0.4060494507358279
2200;46;83.04956550186434;13.091024431206566;0.0006225006985146745;0.4063502033740415
2200;47;85.28737693577338;13.450348936923055;0.00016462014773756757;0.4041904811286343
2200;48;85.27569909038803;13.447128636998661;0.00020136184406527693;0.40420145567139015
2200;49;85.22409452269186;13.435356426731117;0.0003205300115555499;0.4042501905886262
2200;50;85.24963363287115;13.439644726845298;0.00033480298217724767;0.4042259315820466
2200;51;85.17932313883284;13.433170902622098;1.8389243432726342e-05;0.4042932098847001
2200;52;85.0777414042707;13.413831562289634;0.00014506635082565185;0.4043896461267114
2200;53;85.22997227834912;13.436485474508016;0.00031226720166571296;0.4042446192179486
2200;54;85.1863950919389;13.430847365292072;0.00019124370508849953;0.40428617719399407
2200;55;85.07832344235912;13.408918185369455;0.0004510397202662251;0.40438864866162855
2200;56;85.02815221580258;13.398768752098395;0.0006058906528362553;0.4044362756363058
2200;57;85.6231973020997;13.49706420971269;0.00029621114041227697;0.403871619339677
2200;58;85.61510402948055;13.49808171446387;5.4882157461637344e-05;0.40387947440904026
2200;59;85.58460914300403;13.492141080155722;6.63702847100899e-05;0.4039082213825363
2200;60;85.56592629673439;13.49035882528428;2.1416189915916235e-07;0.4039260025960763
2200;61;85.55678042012927;13.481338954103567;0.0005159286030070148;0.40393399269875735
2200;62;85.82199747916455;13.527747306800377;6.243245338277448e-05;0.40368383125583346
