Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;24.249274445906472;0.9981091959776215;0.0018908040223785103;0.5177461461037661
2040;1;27.15320243903687;1.1851297362869317;0.0489535475971362;0.5062516938200268
2040;2;28.429975163953227;1.211932127576642;0.029083862636258055;0.5015643719485837
2060;3;31.646051594165932;1.619887006265464;0.02803437556433105;0.49124087611642114
2060;4;33.04591375105601;1.6402546006552912;0.020169363050639093;0.48694097956654836
2060;5;33.73518987718296;1.6334596838728344;0.023905428685383284;0.4848851156528336
2060;6;33.97231363518418;1.6651531733728417;0.00818663403562078;0.48422674122453163
2100;7;42.576974165369656;2.811614706176278;0.008962315311047528;0.46329682951375567
2100;8;44.17971564934337;2.9294015876517903;0.00892602990484778;0.4598839078795402
2100;9;45.38619465687058;2.926554460866785;0.008764353536570697;0.4573617781054352
2100;10;45.397602079337865;2.921313790473043;0.00939719573712945;0.45733544472917687
2100;11;46.44652765160151;3.011700512929318;0.0035862663073106976;0.45525810866271477
2100;12;46.44083210190312;3.0089875600085096;0.0040301420252716255;0.45526805509794704
2100;13;46.57393240147934;3.006385058297032;0.003550254626228028;0.45500094978255756
2100;14;46.79523462938047;3.0411466177062816;0.0007794287281165556;0.45457954518392607
2150;15;58.66383941604318;5.769812987099467;0.002196673284887282;0.4350463027241202
2150;16;60.51202255741753;6.07620423741479;0.0021504053218469764;0.432378193820615
2150;17;60.284678425435416;6.075970475011828;0.002179882029198951;0.43270978311322683
2150;18;63.68331845656462;6.0636324157913455;0.0022956874844990713;0.42789940071602806
2150;19;63.568051185719185;6.052130283551393;0.002448782565081518;0.42805472058314664
2150;20;63.8396004646779;6.305628069398729;0.0019274704138777944;0.4277400119082496
2150;21;63.730359937671686;6.301031423775555;0.0018861549942760505;0.42788825943053466
2150;22;63.54822008272138;6.296048179175099;0.0019227693119078055;0.4281367071346245
2150;23;65.17313888341386;6.29707663520036;0.0017114187692162382;0.42594048745361446
2150;24;65.12327236913058;6.287196465630851;0.0025564275751258163;0.4260047431947786
2150;25;65.046453776841;6.271249143021376;0.0025568152767548456;0.4261036795178267
2150;26;65.19230197323316;6.388610424737769;0.0010000832996570504;0.4259348752144695
2150;27;65.06251613620842;6.38635932899038;0.0010882360790137732;0.4261073363545086
2150;28;65.55126766505192;6.381736166578153;0.0008830501483991936;0.42545719685101246
2150;29;65.50375817117738;6.377219912780938;0.0012150718038185042;0.4255190669716389
2150;30;65.63478886259827;6.412942713805112;0.0005270877370720533;0.4253535625172928
2200;31;74.74574328354396;11.798333241593035;0.0005053631627782375;0.4150251209893389
2200;32;78.78613115337866;12.428854786520919;0.0004639825995964743;0.4106671860156147
2200;33;78.78711873168851;12.427698213036658;0.0005161349065339643;0.4106660267912291
2200;34;78.78580598731789;12.428198145644885;0.00048772347660891116;0.4106674671288595
2200;35;78.56488294580919;12.391587117319489;0.0005804003466562634;0.41089854842691775
2200;36;78.36616538536337;12.361088517465282;0.0005676609848625408;0.411107307468248
2200;37;83.31045794836378;13.13364843262937;0.0005316266274552635;0.40609490569059215
2200;38;83.30887481511334;13.134533218115942;0.00046929744415280327;0.40609655571699477
2200;39;83.204132164372;13.11878504327442;0.00043442216396591177;0.4061990632537167
2200;40;83.11653888601121;13.103617397864303;0.0005179218636431177;0.4062847247188492
2200;41;83.29476242140316;13.134986703334663;0.0003346991370553745;0.40611059158498714
2200;42;83.1877520000558;13.1174616746084;0.0003747450906571799;0.40621521142930833
2200;43;83.10079264944439;13.100330807212933;0.0005700085555536682;0.4063000841977568
2200;44;83.0824133400454;13.09739897863915;0.0005759673543927048;0.4063180987920581
2200;45;83.0185507665411;13.086592730840604;0.0005872288418847075;0.4063806748927141
2200;46;82.66344452838273;13.029993026118218;0.0007167950980668476;0.406730003288579
2200;47;85.16779763574424;13.426539613946268;0.0002653860846167861;0.4043037526972089
2200;48;85.1243697413104;13.423578460787272;4.027077767261201e-05;0.4043454394650195
2200;49;85.10128242640901;13.412033752377821;0.0005125183560688884;0.40436672988539646
2200;50;85.08237639377015;13.417770606970432;1.1764866463289777e-05;0.4043855132385801
2200;51;85.0721540954342;13.40667319100479;0.0005336837788109615;0.4043944151037015
2200;52;84.93272437333141;13.387323260049364;0.00038673895389959876;0.4045276539738661
2200;53;85.07349030003249;13.41497379342447;6.3727446949477e-05;0.40439385752458296
2200;54;85.0484651754091;13.402273275947563;0.0005887181194009425;0.40441693518922994
2200;55;84.90091748367301;13.384664540196603;0.0002568715714450707;0.4045582411356502
2200;56;84.8587717753156;13.370727027731514;0.000754165782007586;0.404597867547118
2200;57;85.58361542755598;13.49332722954996;1.8347400592270373e-07;0.40390927953695227
2200;58;85.57500550989556;13.490380698345392;7.796887094787821e-05;0.40391728679361827
2200;59;85.52911007255946;13.481603539017474;0.00017103311837427616;0.4039605948760343
2200;60;85.50920320888395;13.481384803477855;2.000748842077539e-08;0.4039797036835739
2200;61;85.50516844083528;13.47970289497178;4.9737571832126425e-05;0.4039834333571514
2200;62;85.8166599735452;13.527449522025748;4.109841131819419e-14;0.4036889123373133
