Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.0;0.0;0.0;425.6
1;0.9977505707813764;225.7478923090669;0.0;481.5023082111194
2;0.9140536271929727;181.02659428967587;0.0;481.5023082111194
3;0.9951841236222231;132.18940331141036;0.4932944246577865;465.353473587503
4;0.9790061931555074;126.71274586390653;0.4932944246577865;465.353473587503
5;0.9995489773522946;136.2735516603653;0.45191406140464463;471.11424876194
6;0.74387673270547;68.07477691524969;0.45191406140464463;471.11424876194
7;0.9998537427484115;43.41151931505483;0.6973658866468182;434.8341005139149
8;0.9908149668681683;42.39935518972667;0.6973658866468182;434.8341005139149
9;0.9992222363715638;43.61813335249044;0.6914304983271058;436.0066169012125
10;0.9885633842183464;43.36037545312852;0.671096347957189;439.02488201457436
11;0.8015457536952582;25.65283909393208;0.6914304983271058;436.0066169012125
12;0.8863106621301104;33.06169442545233;0.671096347957189;439.02488201457436
13;0.7675766932545964;26.373913049529968;0.5772945027373091;457.55505795093586
14;0.5368562181862642;13.134720503392277;0.5772945027373091;457.55505795093586
15;0.9854002018125597;10.66536316421945;0.7387503316605162;407.56481083734514
16;0.9827265131350809;10.590983837242298;0.7387503316605162;407.56481083734514
17;0.9762242104124539;10.434458228169397;0.737586800794504;407.8291302159193
18;0.9845743239498035;10.747825228775008;0.7334134491259052;408.46959502333164
19;0.9939347152118185;11.402390953425302;0.714660597674132;411.4074693219579
20;0.9575895796916299;9.935530673261768;0.737586800794504;407.8291302159193
21;0.9507349994087053;9.833005979563215;0.7334134491259052;408.46959502333164
22;0.9508949399553392;10.184004507694276;0.714660597674132;411.4074693219579
23;0.9585501301123285;10.52104449944213;0.7079677460763065;414.2502147693216
24;0.8200848995875345;7.333551416151293;0.7014982457923072;414.3976281856835
25;0.9318068940289423;11.894796342038317;0.603156986012174;431.87689521922357
26;0.5924149221452177;3.725285065832318;0.7079677460763065;414.2502147693216
27;0.9824521006457907;11.337481748132406;0.7014982457923072;414.3976281856835
28;0.628888535430881;5.060269667418576;0.603156986012174;431.87689521922357
29;0.43432341063127883;2.7997172922318785;0.5734577352244108;438.6238147223927
30;0.34254166943739284;1.9492290710015474;0.5734577352244108;438.6238147223927
31;0.9629144928704445;2.5533115874533134;0.7575505453412843;386.08045775143245
32;0.8477076542216442;1.8754256983379742;0.7575505453412843;386.08045775143245
33;0.9001146416583268;2.162130558888742;0.7573611272694356;386.12650295507785
34;0.9955481286506064;2.7942321827934022;0.7557793779383095;386.44222842703107
35;0.9121858722405051;2.261390637006473;0.7525572516533453;386.8887178357824
36;0.950439841782298;2.6152459314426153;0.7358375360614469;389.402083719564
37;0.7131286347418085;1.2857632977233078;0.7573611272694356;386.12650295507785
38;0.8733101475860987;2.0199021137210327;0.7557793779383095;386.44222842703107
39;0.7913026168012828;1.6261632123534224;0.7525572516533453;386.8887178357824
40;0.7349480139846469;1.4486282859555908;0.7358375360614469;389.402083719564
41;0.869062917101826;2.0037274683748834;0.7544588356048018;386.7631466416268
42;0.7814044693149971;1.5917056756665713;0.7501592024121126;387.4714852869271
43;0.9014604851365791;2.314164935368789;0.732787553638068;390.1432976786528
44;0.9477629194971997;2.663175928709646;0.7261987510748971;391.7927729797906
45;0.8673418256467952;2.2356858294437205;0.7108372670025356;394.70096147644676
46;0.7291065269780126;1.8923786736648693;0.627278771193265;407.7771548806436
47;0.8332277516763095;1.8171960897992687;0.7544588356048018;386.7631466416268
48;0.7294271691175536;1.3733701506905054;0.7501592024121126;387.4714852869271
49;0.7846755270932875;1.6811170837060474;0.732787553638068;390.1432976786528
50;0.8479293272631845;2.0371113791953555;0.7261987510748971;391.7927729797906
51;0.4947384149967008;0.7337836359158836;0.7108372670025356;394.70096147644676
52;0.7432300453760674;1.9705207197766368;0.627278771193265;407.7771548806436
53;0.7681683004843638;1.7475579811667574;0.7002528872593627;398.0982085810805
54;0.21448991730617598;0.21185767794265709;0.7223432370802771;391.90473777468253
55;0.7893315091073145;2.374020390492394;0.605812685906023;412.9938949837964
56;0.9140025160318764;3.72643061633385;0.5634128003040693;421.54534843278617
57;0.6097747456257969;1.0960704097867542;0.7002528872593627;398.0982085810805
58;0.7673741085410819;1.645696995362389;0.7223432370802771;391.90473777468253
59;0.7674386156831337;2.232464652770853;0.605812685906023;412.9938949837964
60;0.5311758514854948;1.2194686073860121;0.5634128003040693;421.54534843278617
61;0.34976673808116177;0.6356914807796682;0.5569087236293326;423.12597724251236
62;0.315607380993293;0.548063844279135;0.5569087236293326;423.12597724251236
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;0.0;0.0;42.061796
1;203.3872432993714;0.0;1.9514600037304635
2;115.81261943773296;0.47260424303121557;2.8377107853868564
3;33.87656879783839;0.6592968089171055;1.2457680049434203
4;8.650933604662448;0.6888114865450321;1.0194670535631263
5;1.8247954291340163;0.7005960345855354;0.7828897008737135
