Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.7;125.22493503245506;0.0;425.6
1;0.9988255087591521;263.31704943983385;0.6999999375648098;430.72831677394726
2;0.8227634765847981;164.40043071125552;0.6999999375648098;430.72831677394726
3;0.9990199647431269;108.87966788042587;0.9349695050225725;415.12288500359693
4;0.9587743510607177;97.97918823563735;0.9349695050225725;415.12288500359693
5;0.994463540054464;114.71449430718212;0.7965301726564527;433.1018127482428
6;0.7162228439532431;53.63379925018302;0.7965301726564527;433.1018127482428
7;0.9929853574237317;32.078487199459;0.960992167766552;394.70062112514205
8;0.9935370014148829;32.12473151955955;0.960992167766552;394.70062112514205
9;0.9945804639184174;32.730989662957114;0.9462266926514925;397.6174739871157
10;0.9935914848794711;35.44337556558004;0.8701853490661308;409.10305815545513
11;0.7847250637462253;18.591112594935986;0.9462266926514925;397.6174739871157
12;0.8353723354668914;23.224496068813174;0.8701853490661308;409.10305815545513
13;0.834465974127314;25.865603583673003;0.7681035335304498;429.26891164741016
14;0.4472603694269913;7.856618943749184;0.7681035335304498;429.26891164741016
15;0.9986999614772972;7.257772575076589;0.9654229442628545;372.8502640312279
16;0.9784780088258537;6.884018975690848;0.9654229442628545;372.8502640312279
17;0.9961141581716857;7.208030499677425;0.9654939149520666;372.83413239942485
18;0.9963291997390482;7.387236464053796;0.9525541051401774;375.0084975758558
19;0.9932354153605321;8.27305416202592;0.8870917772430467;384.9475476210778
20;0.9692977661409752;6.7192610239235835;0.9654939149520666;372.83413239942485
21;0.9200752260211557;6.042074252987796;0.9525541051401774;375.0084975758558
22;0.9845768346614877;8.087890278170107;0.8870917772430467;384.9475476210778
23;0.9867652304771674;7.574962790128623;0.9255406539011745;381.145263167428
24;0.9410580278480111;7.48973194802228;0.8667252125488789;389.57432312476334
25;0.9885810493956357;10.034710721932472;0.7762196185889821;404.8444030407819
26;0.6947780203137253;3.3948446701231982;0.9255406539011745;381.145263167428
27;0.8368934149279806;5.658151654152608;0.8667252125488789;389.57432312476334
28;0.9379887739723232;8.783610573812215;0.7762196185889821;404.8444030407819
29;0.8984685792372316;8.668113517445263;0.7263769925720992;416.16739050939304
30;0.44941996567107795;2.2306967561868967;0.7263769925720992;416.16739050939304
31;0.9982618078376635;1.6130632177275837;0.9679205890764738;353.6662099120313
32;0.926814392842492;1.3364626317237636;0.9679205890764738;353.6662099120313
33;0.9969397677632664;1.6135740607881335;0.9664875774259268;354.0144643758704
34;0.9921154481313639;1.5878706741833784;0.9678057267952422;353.6983068422426
35;0.9559213212618514;1.4899857232445022;0.9558689483827514;355.61098571287187
36;0.9150483686195588;1.567961923199953;0.895152641831571;364.8441696673389
37;0.8375706177584454;1.0544404793504345;0.9664875774259268;354.0144643758704
38;0.8127828933554708;0.9814640769926145;0.9678057267952422;353.6983068422426
39;0.9376360846436033;1.4196660289762097;0.9558689483827514;355.61098571287187
40;0.9994063669565514;1.9585700487685949;0.895152641831571;364.8441696673389
41;0.9198526302967188;1.3188876165324583;0.965905414106013;354.1601281228087
42;0.9291492523129076;1.4078897328063298;0.9504652613358289;356.92420146512274
43;0.9464490186386545;1.7070989685263742;0.8945390708566329;364.993284312856
44;0.8764361714600502;1.2927826870169992;0.9291665339817875;360.5060973890267
45;0.9891214235260366;2.0269951757979863;0.8718340283588153;369.3092066675526
46;0.9169585651575654;2.0679079876545607;0.7915633157895358;381.922862411773
47;0.9070759183686483;1.2746527692546148;0.965905414106013;354.1601281228087
48;0.13192819198023115;0.06456193184056046;0.9504652613358289;356.92420146512274
49;0.6709959502468821;0.7930086180147489;0.8945390708566329;364.993284312856
50;0.7551608533761618;0.9243615365287126;0.9291665339817875;360.5060973890267
51;1e-05;5.127404086617491e-06;0.8718340283588153;369.3092066675526
52;0.6642576737351514;1.0182409130805536;0.7915633157895358;381.922862411773
53;0.6639620144913554;0.7486829338502035;0.9084750960716794;365.53458556295465
54;0.8561085500939735;1.4499417530507324;0.864452481626806;371.1030883909348
55;0.9163265384707996;2.0839101020914357;0.7879781319685174;382.79414255094355
56;0.9246713998997881;2.434122950184517;0.7371593496571819;392.20284536728207
57;0.8828070587899897;1.3886356417897334;0.9084750960716794;365.53458556295465
58;0.08576593224890461;0.04969736728112873;0.864452481626806;371.1030883909348
59;0.7278100259427573;1.2380650760983625;0.7879781319685174;382.79414255094355
60;0.5854587440899358;0.922370100598678;0.7371593496571819;392.20284536728207
61;0.92872368578278;2.6742217043580117;0.7053378613879201;399.9361828474579
62;0.12170421721365521;0.11183074646747801;0.7053378613879201;399.9361828474579
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;125.22493503245506;0.0;12.618538800000001
1;213.8587400755447;0.6999999375648098;3.8783042565401726
2;93.8017874183571;0.8657498388395126;3.331477644308864
3;25.989426892340884;0.8863769357536564;1.3598146633729875
4;6.980885053963101;0.8831781524011599;0.57663053992153
5;1.3006540720369824;0.8850070017907927;0.7289144412839652
