concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
494.4905811623247,0.4328897811810898,Statistical,False,0.005939615460923767,0.5939615460923766
495.34108216432867,0.43784825614319584,Statistical,False,0.006014369895177493,0.6014369895177494
496.1915831663327,0.4427982246987231,Statistical,False,0.006089147896591912,0.6089147896591912
497.0420841683367,0.4477397159836653,Statistical,False,0.00616394912467841,0.6163949124678411
497.8925851703407,0.4526727589845781,Statistical,False,0.006238773241582211,0.6238773241582212
498.7430861723447,0.4575973825396006,Statistical,False,0.006313619912059867,0.6313619912059867
499.5935871743487,0.4625136153394637,Statistical,False,0.006388488803456922,0.6388488803456922
500.4440881763527,0.4674214859284956,Statistical,False,0.006463379585685858,0.6463379585685858
501.2945891783567,0.47232102270561427,Statistical,False,0.006538291931204226,0.6538291931204225
502.14509018036074,0.47721225392531647,Statistical,False,0.006613225514993024,0.6613225514993024
502.99559118236476,0.4820952076986515,Statistical,False,0.0066881800145352265,0.6688180014535227
503.8460921843688,0.4869699119941932,Statistical,False,0.0067631551097945865,0.6763155109794586
504.69659318637275,0.4918363946390001,Statistical,False,0.006838150483194613,0.6838150483194613
505.5470941883768,0.49669468331956856,Statistical,False,0.0069131658195977636,0.6913165819597764
506.3975951903808,0.5015448055827796,Statistical,False,0.006988200806284863,0.6988200806284862
507.24809619238476,0.5063867888368331,Statistical,False,0.007063255132934655,0.7063255132934655
508.0985971943888,0.511220660352179,Statistical,False,0.007138328491603628,0.7138328491603628
508.9490981963928,0.5160464472624378,Statistical,False,0.007213420576705988,0.7213420576705989
509.79959919839683,0.5208641765653172,Statistical,False,0.007288531084993893,0.7288531084993893
510.65010020040086,0.5256738751235139,Statistical,False,0.007363659715537751,0.7363659715537751
511.5006012024048,0.5304755696656159,Statistical,False,0.007438806169706857,0.7438806169706857
512.3511022044088,0.5352692867869911,Statistical,False,0.0075139701511501055,0.7513970151150106
513.2016032064129,0.5400550529506746,Statistical,False,0.007589151365776977,0.7589151365776977
514.0521042084168,0.5448328944882412,Statistical,False,0.0076643495217386184,0.7664349521738618
514.9026052104209,0.5496028376006774,Statistical,False,0.007739564329409175,0.7739564329409175
515.7531062124249,0.5543649083592425,Statistical,False,0.007814795501367279,0.7814795501367279
516.6036072144288,0.559119132706323,Statistical,False,0.007890042752377693,0.7890042752377693
517.4541082164329,0.5638655364562831,Statistical,False,0.007965305799373198,0.7965305799373199
518.3046092184369,0.5686041452963025,Statistical,False,0.008040584361436556,0.8040584361436556
519.1551102204409,0.573334984787212,Statistical,False,0.008115878159782717,0.8115878159782717
520.0056112224449,0.5780580803643218,Statistical,False,0.008191186917741199,0.8191186917741199
520.8561122244489,0.5827734573382399,Statistical,False,0.008266510360738577,0.8266510360738577
521.7066132264529,0.5874811408956869,Statistical,False,0.008341848216281188,0.8341848216281188
522.557114228457,0.592181156100305,Statistical,False,0.008417200213938018,0.8417200213938018
523.4076152304609,0.5968735278934535,Statistical,False,0.008492566085323639,0.8492566085323638
524.258116232465,0.6015582810950102,Statistical,False,0.008567945564081502,0.8567945564081503
525.108617234469,0.606235440404153,Statistical,False,0.008643338385867186,0.8643338385867185
525.9591182364729,0.6109050304001433,Statistical,False,0.008718744288331916,0.8718744288331917
526.809619238477,0.6155670755431037,Statistical,False,0.008794163011106275,0.8794163011106274
527.660120240481,0.6202216001747805,Statistical,False,0.008869594295783887,0.8869594295783887
528.510621242485,0.6248686285193127,Statistical,False,0.00894503788590551,0.894503788590551
529.361122244489,0.6295081846839865,Statistical,False,0.009020493526943086,0.9020493526943085
