temperature_c,damage_specification,tipping_points,damage_fraction,damage_percent
0.6613226452905812,Statistical,False,0.00954149925961284,0.954149925961284
0.6733466933867736,Statistical,False,0.009740041204653795,0.9740041204653795
0.685370741482966,Statistical,False,0.009939478154706206,0.9939478154706206
0.6973947895791583,Statistical,False,0.010139810109770069,1.0139810109770069
0.7094188376753507,Statistical,False,0.010341037069845387,1.0341037069845387
0.721442885771543,Statistical,False,0.010543159034932158,1.0543159034932157
0.7334669338677354,Statistical,False,0.010746176005030385,1.0746176005030386
0.7454909819639278,Statistical,False,0.010950087980140067,1.0950087980140066
0.7575150300601202,Statistical,False,0.011154894960261202,1.1154894960261204
0.7695390781563126,Statistical,False,0.011360596945393792,1.1360596945393793
0.781563126252505,Statistical,False,0.011567193935537836,1.1567193935537836
0.7935871743486974,Statistical,False,0.011774685930693335,1.1774685930693334
0.8056112224448898,Statistical,False,0.011983072930860289,1.198307293086029
0.8176352705410822,Statistical,False,0.012192354936038697,1.2192354936038696
0.8296593186372745,Statistical,False,0.012402531946228557,1.2402531946228557
0.8416833667334669,Statistical,False,0.01261360396142987,1.2613603961429871
0.8537074148296593,Statistical,False,0.012825570981642642,1.2825570981642642
0.8657314629258517,Statistical,False,0.013038433006866867,1.3038433006866867
0.8777555110220441,Statistical,False,0.013252190037102547,1.3252190037102547
0.8897795591182365,Statistical,False,0.01346684207234968,1.346684207234968
0.9018036072144289,Statistical,False,0.013682389112608268,1.3682389112608269
0.9138276553106213,Statistical,False,0.01389883115787831,1.389883115787831
0.9258517034068137,Statistical,False,0.014116168208159805,1.4116168208159805
0.937875751503006,Statistical,False,0.014334400263452755,1.4334400263452756
0.9498997995991983,Statistical,False,0.01455352732375716,1.455352732375716
0.9619238476953907,Statistical,False,0.014773549389073019,1.477354938907302
0.9739478957915831,Statistical,False,0.014994466459400333,1.4994466459400333
0.9859719438877755,Statistical,False,0.015216278534739102,1.5216278534739103
0.9979959919839679,Statistical,False,0.015438985615089324,1.5438985615089325
1.0100200400801602,Statistical,False,0.015662587700450998,1.5662587700450998
1.0220440881763526,Statistical,False,0.01588708479082413,1.588708479082413
1.034068136272545,Statistical,False,0.016112476886208715,1.6112476886208715
1.0460921843687374,Statistical,False,0.016338763986604755,1.6338763986604756
1.0581162324649298,Statistical,False,0.01656594609201225,1.656594609201225
1.0701402805611222,Statistical,False,0.0167940232024312,1.6794023202431199
1.0821643286573146,Statistical,False,0.0170229953178616,1.70229953178616
1.094188376753507,Statistical,False,0.017252862438303457,1.7252862438303458
1.1062124248496994,Statistical,False,0.01748362456375677,1.748362456375677
1.1182364729458918,Statistical,False,0.017715281694221537,1.7715281694221536
1.1302605210420842,Statistical,False,0.017947833829697755,1.7947833829697755
1.1422845691382766,Statistical,False,0.018181280970185433,1.8181280970185434
1.154308617234469,Statistical,False,0.01841562311568456,1.841562311568456
1.1663326653306614,Statistical,False,0.018650860266195144,1.8650860266195144
1.1783567134268538,Statistical,False,0.01888699242171718,1.8886992421717181
1.1903807615230462,Statistical,False,0.019124019582250677,1.9124019582250678
1.2024048096192386,Statistical,False,0.01936194174779562,1.9361941747795621
1.2144288577154307,Statistical,False,0.019600758918352015,1.9600758918352015
1.2264529058116231,Statistical,False,0.01984047109391987,1.984047109391987
1.2384769539078155,Statistical,False,0.02008107827449918,2.008107827449918
1.250501002004008,Statistical,False,0.020322580460089945,2.0322580460089945
1.2625250501002003,Statistical,False,0.02056497765069216,2.056497765069216
1.2745490981963927,Statistical,False,0.020808269846305835,2.0808269846305834
1.2865731462925851,Statistical,False,0.02105245704693096,2.105245704693096
1.2985971943887775,Statistical,False,0.021297539252567544,2.1297539252567543
1.31062124248497,Statistical,False,0.02154351646321558,2.1543516463215577
1.3226452905811623,Statistical,False,0.021790388678875068,2.179038867887507
1.3346693386773547,Statistical,False,0.022038155899546014,2.2038155899546013
1.346693386773547,Statistical,False,0.02228681812522841,2.228681812522841
1.3587174348697395,Statistical,False,0.022536375355922265,2.2536375355922265
1.370741482965932,Statistical,False,0.02278682759162757,2.278682759162757
1.3827655310621243,Statistical,False,0.02303817483234433,2.303817483234433
1.3947895791583167,Statistical,False,0.02329041707807255,2.3290417078072547
1.406813627254509,Statistical,False,0.02354355432881222,2.354355432881222
1.4188376753507015,Statistical,False,0.02379758658456334,2.379758658456334
1.4308617234468937,Statistical,False,0.02405251384532592,2.4052513845325922
1.442885771543086,Statistical,False,0.024308336111099952,2.4308336111099953
1.4549098196392785,Statistical,False,0.02456505338188544,2.4565053381885438
1.4669338677354709,Statistical,False,0.02482266565768238,2.482266565768238
1.4789579158316633,Statistical,False,0.025081172938490773,2.5081172938490774
1.4909819639278556,Statistical,False,0.02534057522431063,2.534057522431063
1.503006012024048,Statistical,False,0.025600872515141933,2.5600872515141933
1.5150300601202404,Statistical,False,0.02586206481098469,2.586206481098469
1.5270541082164328,Statistical,False,0.026124152111838907,2.6124152111838908
1.5390781563126252,Statistical,False,0.026387134417704575,2.6387134417704576
1.5511022044088176,Statistical,False,0.026651011728581697,2.6651011728581695
1.56312625250501,Statistical,False,0.026915784044470273,2.6915784044470272
1.5751503006012024,Statistical,False,0.027181451365370302,2.7181451365370304
1.5871743486973948,Statistical,False,0.02744801369128179,2.744801369128179
1.5991983967935872,Statistical,False,0.02771547102220473,2.771547102220473
1.6112224448897796,Statistical,False,0.027983823358139127,2.798382335813913
1.623246492985972,Statistical,False,0.028253070699084972,2.8253070699084972
1.6352705410821644,Statistical,False,0.028523213045042274,2.8523213045042275
1.6472945891783568,Statistical,False,0.02879425039601103,2.879425039601103
1.659318637274549,Statistical,False,0.029066182751991236,2.9066182751991234
1.6713426853707414,Statistical,False,0.0293390101129829,2.93390101129829
1.6833667334669338,Statistical,False,0.029612732478986027,2.961273247898603
1.6953907815631262,Statistical,False,0.029887349850000598,2.9887349850000597
1.7074148296593186,Statistical,False,0.030162862226026627,3.0162862226026625
1.719438877755511,Statistical,False,0.030439269607064112,3.0439269607064112
1.7314629258517034,Statistical,False,0.030716571993113048,3.071657199311305
1.7434869739478958,Statistical,False,0.030994769384173438,3.099476938417344
1.7555110220440882,Statistical,False,0.031273861780245285,3.1273861780245285
1.7675350701402806,Statistical,False,0.031553849181328586,3.1553849181328584
1.779559118236473,Statistical,False,0.031834731587423344,3.1834731587423346
1.7915831663326653,Statistical,False,0.03211650899852955,3.2116508998529554
1.8036072144288577,Statistical,False,0.03239918141464722,3.239918141464722
