sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times_optimal,decision_times_delayed,ra,eis,pref,tech_chg,tech_scale,bs_premium,growth,baseline_num,dam_func,tip_on,d_unc,t_unc,no_free_lunch,period_len,emissions_time_step,damage_file_tag,m_optimal_period0,m_delayed_period0,mitigation_foregone,u_optimal,u_delayed,utility_loss,utility_loss_pct,delta_c,delta_c_pct,delta_c_billions,year0_cons_delayed,delta_emission_gton,deadweight_per_ton,carbon_price_delayed,carbon_price_optimal,reentry_year,baseline_reentry_price,delayed_reentry_price,reentry_price_increase,reentry_price_pct_increase,reentry_price_annualized_increase,baseline_cumulative_emissions_at_reentry,cumulative_emissions_at_reentry,extra_cumulative_emissions,ppm_at_reentry,temperature_at_reentry,peak_post_delay_mitigation,peak_catchup_mitigation,welfare_loss
pref_grid_002,15,9,preference_grid,same_grid,default,0|15|35|75|125|175|225,0|15|35|75|125|175|225,3.0,0.55,0.024,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.09179167989984985,0.0,0.09179167989984985,1.5700215475418133,1.5698623950279385,0.00015915251387488283,0.010136963669324687,0.0006131494882161025,0.06131494882161025,36.70745528613768,1.0,3.8609229144447847,9.507430243894508,0.0,7.178775732902187,2040,9.55931573466706,9.647342378241023,0.08802664357396317,0.920846700927899,0.06112752574511937,3.322596549987793,3.3824894428253174,0.059892892837524414,481.5023082111194,1.758894510269165,0.12752588512739316,0.12752588512739316,0.00015915251387488283
pref_grid_003,5,10,preference_grid,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,3.0,0.833,0.001,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9903513529162719,0.0,0.9903513529162719,87.49823355957665,87.29254272947203,0.20569083010461497,0.2350799801741851,0.21688777719611493,21.688777719611494,12984.432893679936,1.0,41.65595657468823,311.7065111780383,0.0,277.7731896816069,2030,213.24197984966423,216.7596364256941,3.5176565760298786,1.649607914215498,0.3277659189308224,2.7320632934570312,2.9438445568084717,0.21178126335144043,447.7808445891872,1.5307991695404053,0.8225700745314422,0.8225700745314422,0.20569083010461497
pref_grid_000,15,3,preference_grid,same_grid,default,0|15|35|75|125|175|225,0|15|35|75|125|175|225,3.0,0.55,0.001,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.45638865783127774,0.0,0.45638865783127774,18.66515106882641,18.632399195025002,0.032751873801409204,0.1754707137415551,0.03309189745269936,3.309189745269936,1981.114507022619,1.0,19.196526622413007,103.20171695589754,0.0,57.475423977810095,2040,55.444562393775314,58.27292140303288,2.828359009257568,5.10123786201098,0.3322431733104647,3.0847008228302,3.3824894428253174,0.2977886199951172,481.5023082111194,1.758894510269165,0.4042789335289646,0.4042789335289646,0.032751873801409204
pref_grid_001,5,4,preference_grid,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,3.0,0.55,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.4389018134025044,0.0,0.4389018134025044,9.292183854992576,9.286171355427705,0.006012499564871376,0.06470491392226312,0.01059239813058963,1.059239813058963,634.1357013651275,1.0,18.460998539366205,34.350021750605606,0.0,53.950823758126106,2030,45.079358925997695,45.5119735781338,0.4326146521361025,0.9596734790445512,0.19120213136785136,2.8499879837036133,2.9438445568084717,0.0938565731048584,447.7808445891872,1.5307991695404053,0.40924601678098443,0.40924601678098443,0.006012499564871376
pref_grid_001,15,6,preference_grid,same_grid,default,0|15|35|75|125|175|225,0|15|35|75|125|175|225,3.0,0.55,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.402062799466009,0.0,0.402062799466009,9.294046663460566,9.280843035955792,0.013203627504774218,0.1420654315916459,0.023540124129752704,2.3540124129752704,1409.277950205969,1.0,16.91148345032818,83.3326038100236,0.0,46.985224343965946,2040,46.28927283225354,48.40971214060376,2.120439308350221,4.580843851305301,0.29904766937627336,3.120147705078125,3.3824894428253174,0.2623417377471924,481.5023082111194,1.758894510269165,0.36338237159574005,0.36338237159574005,0.013203627504774218
pref_grid_001,10,5,preference_grid,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,3.0,0.55,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.4110709679770403,0.0,0.4110709679770403,9.293235023547068,9.283847033841962,0.009387989705105682,0.10101960922454373,0.016631028073515988,1.6631028073515988,995.6507036273117,1.0,17.2903831965728,57.58407389285992,0.0,48.632964939091075,2035,45.987785064038604,46.83283222592967,0.8450471618910669,1.8375469936513085,0.18225268975760045,2.9845328330993652,3.162196159362793,0.17766332626342773,465.5475328261715,1.6443420028686524,0.38526181340465676,0.38526181340465676,0.009387989705105682
pref_grid_003,10,11,preference_grid,same_grid,default,0|10|35|75|125|175|225,0|10|35|75|125|175|225,3.0,0.833,0.001,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9901934182498406,0.0,0.9901934182498406,87.52167112031535,87.16600330915415,0.3556678111611973,0.40637685113697564,0.41157964568006794,41.1579645680068,24640.062058015945,1.0,41.64931355896748,591.607879038158,0.0,277.6585652962571,2035,185.92543580598598,211.08276750079392,25.157331694807937,13.530871440882205,1.2771326513178582,2.734238386154175,3.162196159362793,0.42795777320861816,465.5475328261715,1.6443420028686524,0.7721771837612421,0.7721771837612421,0.3556678111611973
pref_grid_004,5,13,preference_grid,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,3.0,0.833,0.002,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9095026382501236,0.0,0.9095026382501236,24.37997982415783,24.330943775577126,0.049036048580703095,0.2011324411848523,0.11375150346489402,11.375150346489402,6809.967727962746,1.0,38.255314431538494,178.01363886708674,0.0,224.3462746290158,2030,158.82968701929684,172.86037037035214,14.030683351055302,8.833791474606796,1.7074467117752068,2.74935245513916,2.9438445568084717,0.19449210166931152,447.7808445891872,1.5307991695404053,0.7509169401321218,0.7509169401321218,0.049036048580703095
pref_grid_003,15,12,preference_grid,same_grid,default,0|15|35|75|125|175|225,0|15|35|75|125|175|225,3.0,0.833,0.001,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.9721312675525163,0.0,0.9721312675525163,87.53192250695017,87.02131701233,0.5106054946201652,0.5833363189065365,0.653920119534582,65.3920119534582,39148.27299025883,1.0,40.88958706101536,957.414241719826,0.0,264.82757682655085,2040,167.61093346549933,211.0690480250555,43.45811455955618,25.927971201533524,1.5488042205858976,2.7481839656829834,3.3824894428253174,0.634305477142334,481.5023082111194,1.758894510269165,0.7145572747260069,0.7145572747260069,0.5106054946201652
pref_grid_005,5,16,preference_grid,same_grid,default,0|5|35|75|125|175|225,0|5|35|75|125|175|225,3.0,0.833,0.024,1.5,1.5,10000.0,0.015,2,0,1,1,1,False,5.0,nan,,0.16272443418260185,0.0,0.16272443418260185,1.6944240728744737,1.6942375429846885,0.0001865298897851808,0.011008453714231392,0.0008664215700653573,0.08664215700653573,51.87010941597662,1.0,6.844481954804026,7.578383544363042,0.0,13.895906577227226,2030,13.898080213863361,14.138609371945364,0.24052915808200304,1.7306646269178585,0.3437613495169689,2.9090468883514404,2.9438445568084717,0.03479766845703125,447.7808445891872,1.5307991695404053,0.1869644516225527,0.1869644516225527,0.0001865298897851808
