Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.02706452559894501;0.06037431770410584;6.095302998034572;3614.4327120003195;38.28534408423772;94.40773743727173;0.004615001706653743;0.990505602815373
