Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.007798511584507395;0.016680041535702166;1.7067010811572179;998.5849953558303;37.226767356098115;26.82438111812715;0.004693990681289506;0.9773264761977165
