Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.030590191963252522;0.0683362886387818;6.917005732054698;4091.092478812582;36.99058349217382;110.59821426385837;0.004629543733344121;0.9879461039348089
