Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.05545302593554169;0.13016132533510968;13.016965664489415;7792.3754672351715;39.93798441939889;195.11188610335122;0.004554706297586364;0.9999359965294584
