Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.01809968168499765;0.039908149861045406;4.029068563328879;2389.183477652186;40.521784975184836;58.96046976003894;0.004614965563778384;0.990505602815373
