Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.038346979608743226;0.08685050856798687;8.768300585188666;5199.484336377809;37.4421803556591;138.86702876244084;0.00461327838909753;0.990505602815373
