Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.006271794532235475;0.013306713317328535;1.368168446041469;796.6337630361609;37.24969706799666;21.386315211690526;0.004722604669595398;0.9725932034048101
