Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.02899878837893155;0.06532207735593773;6.558761122492722;3910.640520498341;39.88877576054142;98.03861978553891;0.004582285545769338;0.9959514630273869
