Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.04203263078557384;0.09671905546376931;9.68313056891624;5790.285194697067;40.33529040336508;143.55382437544063;0.004563687725141818;0.9988407651369132
