Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0012287922793525752;0.0025539647942628384;0.26579853973165435;152.8983556041577;39.96225299558462;3.8260694566207576;0.004789531041719641;0.9608648703793773
