Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.08583847981234882;0.21011685882470355;21.01728915041454;12579.077938418073;37.812170784806185;332.6727261972656;0.004551059604981589;0.9997333972091221
