Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
-0.0003686442216803698;-0.0007568688737494627;-0.07940771666213144;-45.31151191442543;37.94437550043532;-1.1941562172740356;0.004838523801325323;0.9531427241131141
