Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.05705559855312714;0.1332335711719324;13.397497398275398;7976.301783493379;37.39823750203609;213.28015212104904;0.004587347553744792;0.9944661096861491
