Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
-0.0005107572710016939;-0.0010376954298099762;-0.10985170275481164;-62.123771319130604;40.649157504460675;-1.5282917318105154;0.00488842528254807;0.9446329950170244
