Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.00649939429807489;0.013883596453159314;1.4205689491983653;831.1700585412659;39.60398815679414;20.987029267118825;0.0046922001656604095;0.9773264761977165
