Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0168634632851159;0.03685156257952541;3.741521153200764;2206.1945930149245;38.333060902139835;57.55331145214573;0.004648616157293617;0.984935299590648
