Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.004604351900944437;0.009753737467874021;1.0028588965796368;583.9275557684607;39.70198277960852;14.70776809838258;0.004719904933445207;0.9725932034048101
