Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.055241688665326194;0.12912677962885044;12.949514429305491;7730.4402605950045;37.91019401840399;203.91455282033542;0.004571987245398645;0.9971553785571229
