Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.04647918294039499;0.10767458302232216;10.774193955032501;6446.160386180373;39.60701651304306;162.75299059846068;0.004559886690969961;0.9993748346439282
