Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.021743288372871206;0.04800454510038124;4.859024688612861;2873.8908319573916;38.16181804381643;75.30801673698207;0.0046306279301582265;0.9879461039348089
