Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0656345662683151;0.1553972167878361;15.602890558087665;9303.174016218534;37.075371724949726;250.92598087042236;0.00457709279516294;0.9959514630273869
