Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.014730865225580203;0.032233020197590855;3.262629415634378;1929.6960535392745;39.89747418517833;48.3663713793728;0.0046299789607964215;0.9879461039348089
