Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0001608209522458992;0.0003310357187438543;0.03467074409542702;19.818134202897237;37.80499182202933;0.5242200367663886;0.004829376624186921;0.9547984255334083
