Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.04097246309054725;0.09359660072784438;9.411743629693245;5603.353019420495;38.03110221498036;147.3360668787913;0.004590079237711819;0.9944661096861491
