Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.07647397399299294;0.18411278970682285;18.463801496335787;11022.290853462026;37.68545558264718;292.48129505265683;0.0045679650476913025;0.9971553785571229
