Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.00022177580041571332;0.0004514562338334395;0.047750004117986515;27.027356029119638;39.97408045470297;0.6761220201111556;0.004883485199226101;0.9454579997897521
