Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.13476356860732253;0.3541435243639423;35.416619222939346;21201.53051629543;37.58730199267534;564.0609831593388;0.00453971218608018;0.9999359965294584
