Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.11004435475203067;0.2787131468515471;27.88874976533215;16685.735815384156;37.66259800314858;443.03199195098637;0.00454836982410356;0.9993748346439282
