Constraint Cost;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.047855869675199614;0.11055979397821503;11.100921890525385;6618.889474583664;38.00776252783207;174.14572798745593;0.004580383507537533;0.9959514630273869
