Year;Node;Utility;Consumption;Cost;CertainEquivalence
2025;0;24.394419927120662;0.9561266091899414;0.04387339081005854;0.5170289560489086
2035;1;26.294616411382236;1.1165098720333915;0.03627735037812613;0.5094696911696741
2035;2;27.2632129936042;1.1344734567681105;0.021685991494740486;0.505749015020715
2060;3;32.14263815183703;1.6420178022189125;0.01708500440228168;0.489706248922109
2060;4;33.29808128086799;1.6487324644139598;0.016538453372643962;0.4861950180338983
2060;5;33.85654816128445;1.646682758848891;0.01740674677582214;0.4845442509115127
2060;6;34.027758864306975;1.6695456710544057;0.006291544459849225;0.48407026688814075
2100;7;43.34061167154407;2.861161417831067;0.004949826711274141;0.461648154970619
2100;8;44.71817291719171;2.960520122436709;0.004844449059624421;0.4587658765361622
2100;9;45.723340504506496;2.959608765164238;0.0050445354784786475;0.4566898315059645
2100;10;45.75399065217468;2.953550598898959;0.005235828299529246;0.45662411302569217
2100;11;46.5725675071915;3.0225127183880587;0.002821645275955858;0.45501223304117305
2100;12;46.576569750711286;3.019349896044283;0.0031922658189422787;0.45500258187419956
2100;13;46.66033378240538;3.012291136246155;0.004380216923765675;0.45483208885951865
2100;14;46.83867093990869;3.044466039575127;0.000646851866487046;0.45449526018782865
2150;15;59.87317697809023;5.886785579029283;0.0010899492437969672;0.4332697746713125
2150;16;61.38056738653134;6.144613570123635;0.0010689381910879523;0.43114037542017075
2150;17;61.25078561149113;6.144471558720033;0.0010485865015445665;0.43132626980491007
2150;18;64.09119765903385;6.1437420445468955;0.0010722712554914898;0.42736142437994545
2150;19;64.02385377430966;6.124712473089831;0.0011997465522636717;0.4274486598775139
2150;20;64.23957711549002;6.337678190466524;0.000803889747042317;0.427203127846051
2150;21;64.1901555834688;6.338596704960132;0.0006250221694387033;0.4272703095126519
2150;22;64.03632084436413;6.32830369478825;0.0011320441207561286;0.42747695981219064
2150;23;65.3129700854943;6.3331480697995675;0.0010926996976661299;0.42576243391147633
2150;24;65.29478609008885;6.324831775973511;0.001282524841592305;0.42578477393378306
2150;25;65.24536532944984;6.311633036199505;0.0014925282165111832;0.42584757438189746
2150;26;65.35129512733809;6.405348865292642;9.834912379099701e-05;0.42572717262180815
2150;27;65.26330767595041;6.400786068745889;0.00045618931627743444;0.42584305218956503
2150;28;65.59638412371572;6.393473524138807;0.0009770828203752523;0.42540009780906696
2150;29;65.58096887049128;6.393729895826176;0.0005017044200501664;0.425420521320352
2150;30;65.67236107854184;6.419893469459443;5.341445352074209e-07;0.4253054670549516
2200;31;76.58201956423034;12.093265414745531;0.00024111653402687105;0.4130111619764335
2200;32;79.93585217705677;12.616837208496598;0.00022094103276690708;0.4094767820984093
2200;33;79.93468128737659;12.616284455897071;0.0002306456862437788;0.40947794954973815
2200;34;79.92836803263064;12.614824927280702;0.00024235019401843005;0.4094843894177777
2200;35;79.9161152934764;12.613881182055025;0.00021463720065050337;0.40949706951465675
2200;36;79.5831027461218;12.55867973342765;0.000253913077634551;0.40983977157121326
2200;37;83.78364088331841;13.219139453414758;0.0001378095397300821;0.40563504547459517
2200;38;83.7846007853954;13.21779161450807;0.00020193422575877517;0.4056339788066888
2200;39;83.77500132279891;13.21858499757395;0.00010247055275831267;0.40564350449934816
2200;40;83.64978387181985;13.196359933028408;0.00013088360448483633;0.4057649443188567
2200;41;83.7736175504072;13.215255986135595;0.00023147004801032543;0.40564456770142676
2200;42;83.75337547714551;13.21367025463272;0.00014878524328798984;0.4056643654453233
2200;43;83.65239636384293;13.1947833673284;0.00021115838470928065;0.4057622243581645
2200;44;83.73151893523415;13.208507420732072;0.000197137239631942;0.40568543780678756
2200;45;83.61317121282394;13.187002815589453;0.0002492776926789755;0.40580023551447325
2200;46;83.36679302496565;13.148869206384804;0.00018179232999417937;0.40604044990370947
2200;47;85.29763466194817;13.455055267454965;1.830040766065367e-06;0.4041810081300894
2200;48;85.29560179127776;13.454252070450408;2.010524679455978e-05;0.4041828967982465
2200;49;85.27412480951261;13.448117918181254;0.00010374539894263357;0.40420306080817253
2200;50;85.2903698706449;13.45315042717069;8.695539085601245e-06;0.4041878429349491
2200;51;85.26578979936214;13.445075050969177;0.0001726299587035384;0.4042108294568488
2200;52;85.1941233854988;13.431645797592696;0.0002023884284781489;0.4042787873435078
2200;53;85.27303395724054;13.44858856034709;5.360266445043152e-05;0.4042041541104924
2200;54;85.24890023793796;13.442929171890114;0.00011126879349804985;0.4042269287812391
2200;55;85.18543946221641;13.429945415830824;0.00021917428637571179;0.4042870200850224
2200;56;85.10307497425498;13.419831996193533;4.97316164495916e-05;0.4043656870070067
2200;57;85.63152783711125;13.503020928650168;2.3520372615310313e-05;0.40386414973850326
2200;58;85.62654631939937;13.501190495739305;5.1473761531477784e-05;0.4038687683459592
2200;59;85.61412480582705;13.498483686372824;1.1974423863704839e-05;0.4038804493529739
2200;60;85.59584982925014;13.489704697726818;0.00038644741434498405;0.4038972172001036
2200;61;85.5804201588896;13.487434789992864;0.00034690894737933513;0.4039118294131172
2200;62;85.82456512999693;13.529171438149392;1.9518002397970335e-14;0.4036814992453476
