Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.6275830038288537;204.19799759450225;0.0;425.6
1;0.7475499219434897;267.9250426989227;0.6275830038288546;432.49244944776257
2;0.5582861016779349;152.8716116526684;0.6275830038288546;432.49244944776257
3;0.8903210644684169;347.0134854234645;0.6881919388277256;434.4286697250167
4;0.6791099149147998;193.92769153153037;0.6881919388277256;434.4286697250167
5;0.6989380616189119;206.87210244197163;0.5925732569411755;439.14532141525723
6;0.47890139629604916;104.23933880836672;0.5925732569411755;439.14532141525723
7;1.0;401.3137172948778;0.7564347621496444;432.64185621877584
8;0.8110960929328075;244.39212263637077;0.7564347621496444;432.64185621877584
9;0.824578672995615;256.27921020605817;0.6851256664568799;437.95230693334474
10;0.825965538494381;259.4916981986612;0.6284841359413463;441.3078700923504
11;0.5883578974455356;130.04314871709977;0.6851256664568799;437.95230693334474
12;0.5902412897312863;131.9478122019644;0.6284841359413463;441.3078700923504
13;0.6023051526558005;138.5102162291498;0.5541953701418796;446.84021944542525
14;0.39219535263912625;67.78045627252575;0.5541953701418796;446.84021944542525
15;1.0;220.69298732365124;0.8947077365023909;419.0513002493534
16;0.9740581386073223;206.51666935863813;0.8947077365023909;419.0513002493534
17;0.9771921422629253;218.7775896816314;0.7874662215490804;434.0162162175286
18;0.9748891988520278;219.8306511619794;0.764293704419633;436.4388670763403
19;0.9879294478980346;229.80534896502056;0.7405951299048485;438.976393172587
20;0.6950574385765823;102.15583663405641;0.7874662215490804;434.0162162175286
21;0.690545341612779;101.92234298231766;0.764293704419633;436.4388670763403
22;0.6848742378412523;101.369590057694;0.7405951299048485;438.976393172587
23;0.7175275175627067;117.14140398824624;0.6301902111317693;455.1522124535045
24;0.7166107392156983;118.10523476233034;0.6067735168897535;457.65040383318274
25;0.7217118803434213;121.23186112899852;0.5815074889909198;460.33130648595835
26;0.45417894769636175;51.345186034825915;0.6301902111317693;455.1522124535045
27;0.45484452222003574;52.025217097352936;0.6067735168897535;457.65040383318274
28;0.4592967792262374;53.46878197009743;0.5815074889909198;460.33130648595835
29;0.4749343578955385;59.65496985895295;0.4622273025185957;476.97614750674893
30;0.27870454752328;27.074676072659514;0.4622273025185957;476.97614750674893
31;1.0;66.50121017885525;0.9374989429250853;397.7669878048495
32;1.0;66.50121017885525;0.9374989429250853;397.7669878048495
33;1.0;67.2636917134364;0.9269560643795195;399.8564088675622
34;1.0;71.95504031614284;0.8645716115114325;409.7612269661436
