sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times_optimal,decision_times_delayed,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth,baseline_num,dam_func,tip_on,d_unc,t_unc,no_free_lunch,period_len,emissions_time_step,damage_file_tag,u_optimal,u_delayed,utility_loss,m_opt_2025,m_opt_2030,m_opt_2035,m_opt_2040,m_opt_2060,m_opt_2075,m_opt_2100,m_opt_2125,m_opt_2150,m_opt_2185,m_opt_2200,m_opt_2250,m_delay_2025,m_delay_2030,m_delay_2035,m_delay_2040,m_delay_2060,m_delay_2075,m_delay_2100,m_delay_2125,m_delay_2150,m_delay_2185,m_delay_2200,m_delay_2250,T_opt_2025,T_opt_2030,T_opt_2035,T_opt_2040,T_opt_2060,T_opt_2075,T_opt_2100,T_opt_2125,T_opt_2150,T_opt_2185,T_opt_2200,T_opt_2250,T_delay_2025,T_delay_2030,T_delay_2035,T_delay_2040,T_delay_2060,T_delay_2075,T_delay_2100,T_delay_2125,T_delay_2150,T_delay_2185,T_delay_2200,T_delay_2250,conc_opt_2025,conc_opt_2030,conc_opt_2035,conc_opt_2040,conc_opt_2060,conc_opt_2075,conc_opt_2100,conc_opt_2125,conc_opt_2150,conc_opt_2185,conc_opt_2200,conc_opt_2250,conc_delay_2025,conc_delay_2030,conc_delay_2035,conc_delay_2040,conc_delay_2060,conc_delay_2075,conc_delay_2100,conc_delay_2125,conc_delay_2150,conc_delay_2185,conc_delay_2200,conc_delay_2250,dam_opt_2025,dam_opt_2030,dam_opt_2035,dam_opt_2040,dam_opt_2060,dam_opt_2075,dam_opt_2100,dam_opt_2125,dam_opt_2150,dam_opt_2185,dam_opt_2200,dam_opt_2250,dam_delay_2025,dam_delay_2030,dam_delay_2035,dam_delay_2040,dam_delay_2060,dam_delay_2075,dam_delay_2100,dam_delay_2125,dam_delay_2150,dam_delay_2185,dam_delay_2200,dam_delay_2250,price_opt_2025,price_opt_2030,price_opt_2035,price_opt_2040,price_opt_2060,price_opt_2075,price_opt_2100,price_opt_2125,price_opt_2150,price_opt_2185,price_opt_2200,price_opt_2250,price_delay_2025,price_delay_2030,price_delay_2035,price_delay_2040,price_delay_2060,price_delay_2075,price_delay_2100,price_delay_2125,price_delay_2150,price_delay_2185,price_delay_2200,price_delay_2250,m_opt_2175,m_opt_2225,m_delay_2175,m_delay_2225,T_opt_2175,T_opt_2225,T_delay_2175,T_delay_2225,conc_opt_2175,conc_opt_2225,conc_delay_2175,conc_delay_2225,dam_opt_2175,dam_opt_2225,dam_delay_2175,dam_delay_2225,price_opt_2175,price_opt_2225,price_delay_2175,price_delay_2225
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,0|5|10|15|50|100|160|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.670426712967342,7.6350413492757365,0.0353853636916055,0.0,0.6135124344018663,0.6256020728578776,0.6402022310441702,0.6512568212094323,0.6595477638333789,0.6562183293500398,0.6528888948667007,0.6549411674114507,0.6578143489741007,nan,nan,0.0,1.1102230246251565e-16,0.0,0.0,0.267745371601014,0.46855440030177453,0.490698975166684,0.5128435500315934,0.521720416633712,0.5341480298766781,nan,nan,1.4196,1.4625771145588025,1.5037429104500926,1.5416774110271008,1.6795253678070206,1.7829113353919603,1.850760977457627,1.9186106195232935,1.942940045549273,1.977001241985644,nan,nan,1.4196,1.5307992167000002,1.6443419239000001,1.7588945192,1.8890854400548176,1.9867286306959309,2.0533349643252548,2.119941297954578,2.14431856665758,2.178446742841783,nan,nan,425.6,432.8352191114238,437.4526789579998,440.7048356987142,448.35897499165986,454.09957946136916,445.3413897933581,436.58320012534705,425.8776171245247,410.8898009233734,nan,nan,425.6,447.78084386976184,465.54753150983714,481.5023071324044,480.186189645888,479.1991015310008,468.1343747603121,457.0696479896233,445.5253444505606,429.3633194958729,nan,nan,0.0,0.00023072842437312632,0.0004426853595652528,0.0006360497821805607,0.0015960421703997301,0.0023160364615641073,0.005460558523164875,0.008605080584765641,0.008905786273430513,0.009326774237561333,nan,nan,0.0,0.0006338032816761506,0.0014987678081901069,0.002606660238777769,0.003902742649912933,0.004874804458264307,0.010363120543875174,0.015851436629486043,0.016203672389249833,0.016696802452919136,nan,nan,195.6994840585151,201.428248957656,203.8764972988402,186.54495850276396,120.99997073080907,71.84122990184288,47.80090198239655,23.76057406295022,16.863708318267523,7.208096275711751,nan,nan,0.0,0.0,0.0,215.47863289722616,139.68655765750435,82.84250122771296,55.89440463754083,28.946308047368696,20.978403342882665,9.823336756602226,nan,nan,,,,,,,,,,,,,,,,,,,,
0,5,2,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,0|5|10|15|50|100|160|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.670426712967342,7.660812243275174,0.009614469692167837,0.0,0.6135124344018663,0.6256020728578776,0.6402022310441702,0.6512568212094323,0.6595477638333789,0.6562183293500398,0.6528888948667007,0.6549411674114507,0.6578143489741007,nan,nan,0.0,1.1102230246251565e-16,0.33182161565943524,0.4497111719396323,0.5382041936241168,0.6045739598874802,0.6090666740181747,0.6135593881488692,0.6176922932232659,0.6234783603274212,nan,nan,1.4196,1.4625771145588025,1.5037429104500926,1.5416774110271008,1.6795253678070206,1.7829113353919603,1.850760977457627,1.9186106195232935,1.942940045549273,1.977001241985644,nan,nan,1.4196,1.5307992167000002,1.569767695605092,1.606309983337874,1.740747857991872,1.8415762639823705,1.908363700500782,1.9751511370191936,1.9992267643255954,2.0329326425545577,nan,nan,425.6,432.8352191114238,437.4526789579998,440.7048356987142,448.35897499165986,454.09957946136916,445.3413897933581,436.58320012534705,425.8776171245247,410.8898009233734,nan,nan,425.6,447.78084386976184,449.1795273345089,451.00530311409864,456.7046650821785,460.97918655823844,451.5663069777097,442.15342739718096,431.2162476766383,415.9041960678786,nan,nan,0.0,0.00023072842437312632,0.0004426853595652528,0.0006360497821805607,0.0015960421703997301,0.0023160364615641073,0.005460558523164875,0.008605080584765641,0.008905786273430513,0.009326774237561333,nan,nan,0.0,0.0006338032816761506,0.0008807452531803928,0.0011066567497849372,0.0021623280176346444,0.0029540814685219247,0.006726675704754494,0.010499269940987063,0.010802409967175793,0.011226806003840017,nan,nan,195.6994840585151,201.428248957656,203.8764972988402,186.54495850276396,120.99997073080907,71.84122990184288,47.80090198239655,23.76057406295022,16.863708318267523,7.208096275711751,nan,nan,0.0,212.97040667111972,215.22723700949402,196.01853952449164,127.16801288817531,75.53011791093806,50.424761443458195,25.319404975978326,18.069519054326975,7.91967876401508,nan,nan,,,,,,,,,,,,,,,,,,,,
0,10,7,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,0|5|10|15|50|100|160|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.670426712967342,7.648988051338353,0.021438661628988775,0.0,0.6135124344018663,0.6256020728578776,0.6402022310441702,0.6512568212094323,0.6595477638333789,0.6562183293500398,0.6528888948667007,0.6549411674114507,0.6578143489741007,nan,nan,0.0,1.1102230246251565e-16,0.0,0.23185654606934236,0.40637217980131635,0.5372589051002968,0.5501996727414291,0.5631404403825615,0.5694140337157225,0.5781970643821479,nan,nan,1.4196,1.4625771145588025,1.5037429104500926,1.5416774110271008,1.6795253678070206,1.7829113353919603,1.850760977457627,1.9186106195232935,1.942940045549273,1.977001241985644,nan,nan,1.4196,1.5307992167000002,1.6443419239000001,1.6802268638780298,1.8134749851924716,1.9134110761783032,1.9805225145924743,2.0476339530066454,2.0722420288786716,2.106693335099508,nan,nan,425.6,432.8352191114238,437.4526789579998,440.7048356987142,448.35897499165986,454.09957946136916,445.3413897933581,436.58320012534705,425.8776171245247,410.8898009233734,nan,nan,425.6,447.78084386976184,465.54753150983714,464.2357473928682,467.47162967232504,469.8985413819177,459.7561975137327,449.6138536455476,438.42606902079876,422.7631705461505,nan,nan,0.0,0.00023072842437312632,0.0004426853595652528,0.0006360497821805607,0.0015960421703997301,0.0023160364615641073,0.005460558523164875,0.008605080584765641,0.008905786273430513,0.009326774237561333,nan,nan,0.0,0.0006338032816761506,0.0014987678081901069,0.0017607847001439025,0.0029532947847389903,0.003847677348185307,0.008461486569064904,0.013075295789944503,0.01341175777393977,0.013882804551533144,nan,nan,195.6994840585151,201.428248957656,203.8764972988402,186.54495850276396,120.99997073080907,71.84122990184288,47.80090198239655,23.76057406295022,16.863708318267523,7.208096275711751,nan,nan,0.0,0.0,224.2691967444094,203.6149019844281,132.06923449857322,78.40998388418205,52.66627380233325,26.922563720484455,19.371334202288768,8.799612876814805,nan,nan,,,,,,,,,,,,,,,,,,,,
0,15,15,tree_robustness,fixed_learning_grid,lower_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.74456956320459,7.7396444314019845,0.0049251318026053426,0.0,0.045228843618238534,0.04584697443402632,0.04646464415886761,0.047421700971888955,,0.04662470971520801,,0.045124868048766364,,0.045211923468503376,nan,0.0,1.726263731420495e-17,0.0,0.0,0.027378816082244063,,0.034502107639184265,,0.034511794117367746,,0.03523589996937647,nan,1.4196,0.2329915179804023,0.24537172276489005,0.2577218164406773,0.30554839285484403,,0.3646723755911334,,0.38980916801315185,,0.40355703935569937,nan,1.4196,0.23802092996299723,0.2556754600041872,0.2734870155403594,0.3212793779499129,,0.3807011618010836,,0.4060685938262923,,0.42009624568465465,nan,425.6,68.5227454196586,70.32934911321101,71.91223484886764,77.0326755735164,,79.17612788287568,,75.8279162199969,,72.50737468373205,nan,425.6,69.62455409877815,72.38706107442783,74.86783744902056,79.2143440457221,,80.97067910534328,,77.42624225759485,,74.02355471657881,nan,0.0,1.6367016672526465e-05,3.307159466842607e-05,5.0922004231991146e-05,0.00013602222852740893,,0.0007454941343864767,,0.0008727609141354631,,0.0009273263602659043,nan,0.0,2.3242871168265654e-05,5.2556299148093114e-05,8.924975793302348e-05,0.00018835160426246796,,0.0009111947355022792,,0.0010464311168011508,,0.0011069753221565866,nan,60.20370348389208,9.650381208610483,9.744287524847064,9.568857295801283,6.172395306877765,,1.9090412026482757,,1.0109874483423151,,0.463663476669515,nan,0.0,0.0,0.0,10.102145737354297,6.474707185037335,,2.0214715280887967,,1.0760293399745617,,0.5086725455201091,nan,,,,,,,,,,,,,,,,,,,,
0,10,10,tree_robustness,fixed_learning_grid,lower_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.74456956320459,7.7417315528845725,0.0028380103200174034,0.0,0.045228843618238534,0.04584697443402632,0.04646464415886761,0.047421700971888955,,0.04662470971520801,,0.045124868048766364,,0.045211923468503376,nan,0.0,1.726263731420495e-17,0.0,0.016246605034524738,0.03444046124601939,,0.038802107221046704,,0.03828822271014137,,0.038791736710850726,nan,1.4196,0.2329915179804023,0.24537172276489005,0.2577218164406773,0.30554839285484403,,0.3646723755911334,,0.38980916801315185,,0.40355703935569937,nan,1.4196,0.23802092996299723,0.2556754600041872,0.267974631496538,0.3157369305712221,,0.3750156024163648,,0.4002830352840902,,0.4142010392885922,nan,425.6,68.5227454196586,70.32934911321101,71.91223484886764,77.0326755735164,,79.17612788287568,,75.8279162199969,,72.50737468373205,nan,425.6,69.62455409877815,72.38706107442783,73.65793856477954,78.4136919107795,,80.32027554901128,,76.85060104913512,,73.47847470650547,nan,0.0,1.6367016672526465e-05,3.307159466842607e-05,5.0922004231991146e-05,0.00013602222852740893,,0.0007454941343864767,,0.0008727609141354631,,0.0009273263602659043,nan,0.0,2.3242871168265654e-05,5.2556299148093114e-05,7.292789816742818e-05,0.00016678622037132442,,0.0008429550201301075,,0.000974987106903025,,0.0010331813563165902,nan,60.20370348389208,9.650381208610483,9.744287524847064,9.568857295801283,6.172395306877765,,1.9090412026482757,,1.0109874483423151,,0.463663476669515,nan,0.0,0.0,10.124473101989652,9.906809530530941,6.3573442334418875,,1.9773843969505922,,1.0505837621595417,,0.4899868248598561,nan,,,,,,,,,,,,,,,,,,,,
0,5,5,tree_robustness,fixed_learning_grid,lower_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.74456956320459,7.743361304730683,0.0012082584739072644,0.0,0.045228843618238534,0.04584697443402632,0.04646464415886761,0.047421700971888955,,0.04662470971520801,,0.045124868048766364,,0.045211923468503376,nan,0.0,1.726263731420495e-17,0.02380939783240136,0.031971724445184535,0.04126479863616182,,0.04296233623140165,,0.04193839807099568,,0.04222681804892184,nan,1.4196,0.2329915179804023,0.24537172276489005,0.2577218164406773,0.30554839285484403,,0.3646723755911334,,0.38980916801315185,,0.40355703935569937,nan,1.4196,0.23802092996299723,0.25032449012843283,0.2626391846667356,0.3103807380690381,,0.369514850929743,,0.3946908990313521,,0.40850603275496944,nan,425.6,68.5227454196586,70.32934911321101,71.91223484886764,77.0326755735164,,79.17612788287568,,75.8279162199969,,72.50737468373205,nan,425.6,69.62455409877815,71.21259773406251,72.7016609990779,77.67143297638412,,79.7027664601939,,76.29944168691559,,72.95517672478533,nan,0.0,1.6367016672526465e-05,3.307159466842607e-05,5.0922004231991146e-05,0.00013602222852740893,,0.0007454941343864767,,0.0008727609141354631,,0.0009273263602659043,nan,0.0,2.3242871168265654e-05,4.126955546944873e-05,6.028629642765689e-05,0.0001494715984848141,,0.0007867756831741928,,0.0009162215171991514,,0.0009724177872877485,nan,60.20370348389208,9.650381208610483,9.744287524847064,9.568857295801283,6.172395306877765,,1.9090412026482757,,1.0109874483423151,,0.463663476669515,nan,0.0,9.845595872674062,9.932273053044037,9.741104801565974,6.271533939087075,,1.9421093975114452,,1.029316297304793,,0.47622609051778314,nan,,,,,,,,,,,,,,,,,,,,
0,15,14,tree_robustness,fixed_learning_grid,higher_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.621752917437053,7.449501876407269,0.17225104102978417,0.0,3.280426450880917,3.2650669164138835,3.267517054900678,3.263094458264317,,3.2332149665021133,,3.2137361767519526,,3.211306743648458,nan,0.0,3.791229266276398e-16,0.0,0.0,1.9003043719679198,,2.4671958156286133,,2.5697867243086074,,2.628734012751345,nan,1.4195999999999998,4.862647027501808,4.88136015363458,4.897685242760779,4.966797441094945,,5.087844030291176,,5.155789078112022,,5.185130668355744,nan,1.4195999999999998,5.227427879281727,5.615157574091677,6.006335870881104,6.036405466749585,,6.10069235485701,,6.142331564962973,,6.15097548606027,nan,425.59999999999997,1449.1843724373896,1443.4926307834937,1436.9761933225154,1411.646122448306,,1359.1943661796593,,1289.6711269001169,,1224.6665022232828,nan,425.59999999999997,1529.0980303080598,1589.7683502814602,1644.251288335796,1558.4404476952027,,1469.2786980997946,,1383.4363495887233,,1309.7266933521937,nan,0.0,0.0003213663883105336,0.0005899518226387828,0.0007581936874624238,0.0015881814230581286,,0.007621179052846575,,0.009488984193000441,,0.010751143022066607,nan,0.0,0.007938010936256826,0.019021946769707244,0.03332639969649021,0.03428213293344364,,0.11540666212958021,,0.11654301113868702,,0.11677251792928263,nan,511.011770224959,1592.1799944906797,1405.556093249954,1203.02145991455,634.5751070427812,,183.60782630353384,,44.924048822471704,,11.15515868764942,nan,0.0,0.0,0.0,1473.706751813731,814.6041213446008,,254.5351584679634,,69.95177572498858,,18.313698838202015,nan,,,,,,,,,,,,,,,,,,,,
0,10,9,tree_robustness,fixed_learning_grid,higher_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.621752917437053,7.517034487041183,0.10471843039587014,0.0,3.280426450880917,3.2650669164138835,3.267517054900678,3.263094458264317,,3.2332149665021133,,3.2137361767519526,,3.211306743648458,nan,0.0,3.791229266276398e-16,0.0,1.1275974387272694,2.383030121655704,,2.7447011305990285,,2.8098114114121575,,2.8508375516385636,nan,1.4195999999999998,4.862647027501808,4.88136015363458,4.897685242760779,4.966797441094945,,5.087844030291176,,5.155789078112022,,5.185130668355744,nan,1.4195999999999998,5.227427879281727,5.615157574091677,5.623748240056984,5.657530289091513,,5.7337683778188495,,5.7746092991511375,,5.78275098695315,nan,425.59999999999997,1449.1843724373896,1443.4926307834937,1436.9761933225154,1411.646122448306,,1359.1943661796593,,1289.6711269001169,,1224.6665022232828,nan,425.59999999999997,1529.0980303080598,1589.7683502814602,1560.278121013147,1503.9021211388513,,1428.1172586021744,,1347.4036795855354,,1276.2847742929175,nan,0.0,0.0003213663883105336,0.0005899518226387828,0.0007581936874624238,0.0015881814230581286,,0.007621179052846575,,0.009488984193000441,,0.010751143022066607,nan,0.0,0.007938010936256826,0.019021946769707244,0.019245924369958544,0.020022225322050263,,0.07551764566909505,,0.07674015657595971,,0.07730409519113077,nan,511.011770224959,1592.1799944906797,1405.556093249954,1203.02145991455,634.5751070427812,,183.60782630353384,,44.924048822471704,,11.15515868764942,nan,0.0,0.0,1575.3609296685986,1394.8297429729664,752.0601168967299,,233.3590168303014,,61.623487068602955,,15.493985394997967,nan,,,,,,,,,,,,,,,,,,,,
0,5,4,tree_robustness,fixed_learning_grid,higher_fragility_weight,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.621752917437053,7.5749883547715715,0.04676456266548179,0.0,3.280426450880917,3.2650669164138835,3.267517054900678,3.263094458264317,,3.2332149665021133,,3.2137361767519526,,3.211306743648458,nan,0.0,3.791229266276398e-16,1.6775731263747675,2.2263711002462734,2.8404112284343777,,3.000316014458882,,3.0174422867548953,,3.0351978756654634,nan,1.4195999999999998,4.862647027501808,4.88136015363458,4.897685242760779,4.966797441094945,,5.087844030291176,,5.155789078112022,,5.185130668355744,nan,1.4195999999999998,5.227427879281727,5.2381365621872735,5.2509403588622705,5.29854726777911,,5.395788437557151,,5.456514952878383,,5.47710080096263,nan,425.59999999999997,1449.1843724373896,1443.4926307834937,1436.9761933225154,1411.646122448306,,1359.1943661796593,,1289.6711269001169,,1224.6665022232828,nan,425.59999999999997,1529.0980303080598,1507.017490659637,1493.584960849089,1454.7716184981082,,1391.4818259497572,,1317.7771522186788,,1249.9197684983217,nan,0.0,0.0003213663883105336,0.0005899518226387828,0.0007581936874624238,0.0015881814230581286,,0.007621179052846575,,0.009488984193000441,,0.010751143022066607,nan,0.0,0.007938010936256826,0.00816968997392127,0.008420133904444868,0.009331327428684668,,0.03949598280926861,,0.04123008701483511,,0.042186050126151904,nan,511.011770224959,1592.1799944906797,1405.556093249954,1203.02145991455,634.5751070427812,,183.60782630353384,,44.924048822471704,,11.15515868764942,nan,0.0,1671.3998678202565,1483.0046958335115,1301.7698188143333,689.8667173283285,,202.8474479985782,,52.00165500945725,,13.220544989816378,nan,,,,,,,,,,,,,,,,,,,,
0,10,6,tree_robustness,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,0|5|10|15|35|75|125|175|225,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015,2,0,1,1,1,True,5.0,5.0,_FIXEDLEARN_GRID5,7.671869087355541,7.649111360917728,0.022757726437812487,0.0,0.6274163955145374,0.6402067949565182,0.6558990250464486,0.6833189769003871,,0.6914926237257728,,0.6836240753789986,,0.6888197627292469,nan,0.0,1.1102230246251565e-16,0.0,0.2380881967239586,0.5098561207511987,,0.5912315952905816,,0.597667551602457,,0.6095199838511507,nan,1.4196,1.461031004974046,1.5004606171076194,1.5363515748531165,1.6681522658888777,,1.8275156230222676,,1.9042937756854936,,1.9355043731367192,nan,1.4196,1.5307992167000002,1.6443419239000001,1.6781124989653495,1.8042974176300204,,1.9600830850159174,,2.035980761994458,,2.0669751344896916,nan,425.6,432.4965081517232,436.7949167406351,439.69562849466746,447.3430438995007,,441.403935118067,,421.04466535262634,,399.83104372511605,nan,425.6,447.78084386976184,465.54753150983714,463.7716709191693,465.5878052261886,,455.79260070755214,,433.67354352011506,,411.59025007500856,nan,0.0,0.00022253488126233785,0.00042460622463857923,0.0006086555442461908,0.0013891070089832823,,0.006757669958583273,,0.00785754818225915,,0.008220302635416964,nan,0.0,0.0006332068992394159,0.0014976455049262696,0.0017494801737706089,0.0027513583663731286,,0.011112524287299985,,0.012321727520500082,,0.01269257666821542,nan,204.09575492554995,210.27063097287282,212.90481975630766,203.62499990491176,124.9933099389319,,36.31696545659428,,13.542083611360313,,4.617121697813954,nan,0.0,0.0,234.86237903258157,223.85582662450503,136.86025114714465,,40.87198098004381,,15.944308100502496,,5.659640181040723,nan,,,,,,,,,,,,,,,,,,,,
