sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,13,3,2040,0.125,120.82889999458096,0.5575023571611366,0.5336376556046767,448.19481667297896,1.2327620099055772,9.218851458434203,0.23146390540926412,0.0005255533559855844,0.0005214747076400918,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,14,3,2040,0.125,56.36784627595544,0.3455547995797713,0.5336376556046767,448.19481667297896,1.2446392760007419,9.251327197946265,0.22990755200956473,0.00020681877474011535,0.00020274012639462274,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,15,4,2075,0.0625,141.5494242505202,1.0,0.9114585968240886,412.3511824050261,2.0532565928275064,13.446847538339297,0.19973800072657658,0.0016276425611977635,0.0016031608353448295,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,16,4,2075,0.0625,116.20855278867441,0.92346929439457,0.9114585968240886,412.3511824050261,2.0649841067038173,13.345993356562301,0.19682466291666792,0.0009948090655954069,0.0009703273397424728,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,17,4,2075,0.0625,133.1284712210719,0.9377457241161757,0.7691337542030905,436.57127818238996,2.0551163098979934,13.393534835056302,0.19865836922460534,0.002900040625884614,0.00289274744814009,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,18,4,2075,0.0625,137.15133712394316,0.9421879732605085,0.7428097082789317,440.27918986242037,2.052821516163809,13.445795256677528,0.19976766633043677,0.0033093901231582455,0.003303331121729166,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,19,4,2075,0.0625,135.41038699766656,0.9361383293642422,0.7385987296721813,440.32005736928505,2.05342661006298,13.346199998818824,0.19805935116308762,0.0033750575928302193,0.0033690109594997648,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,20,4,2075,0.0625,52.92772445722459,0.6063567818119776,0.7691337542030905,436.57127818238996,2.0890447807928645,13.4485976837082,0.19596799081522087,0.0014311151248783051,0.0014238219471337807,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,21,4,2075,0.0625,55.00492613524799,0.6130045525727634,0.7428097082789317,440.27918986242037,2.087920073281764,13.56330833571927,0.1979445221183095,0.001669378112411234,0.0016633191109821544,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,22,4,2075,0.0625,55.11352739152809,0.6126931380122985,0.7385987296721813,440.32005736928505,2.0878178068936104,13.52727957099221,0.1973711185969179,0.0017076773866888785,0.001701630753358424,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,23,4,2075,0.0625,66.23181182280241,0.6387726385503594,0.5865397681534041,466.87238924534233,2.0810591456319636,13.593885485844623,0.19916746568971755,0.0033663536730688085,0.0033647506528403466,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,24,4,2075,0.0625,67.0873660254119,0.6398385159625108,0.5725718046969858,468.57364929651175,2.080424533751003,13.559952644787097,0.1986824621815417,0.0035546840619294397,0.003553211760726648,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
