Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.025023413659111426;15.0;0.03700364959665377;3.700364959665377;0.11158731861984189;11.169105712155718;9311.542276353075;0.11158731861984189;11.169105712155718;9311.542276353075;46557.71138176537;26.397268280116464;352.74643487890455;0.002362436342166596;0.9990712013621432
