Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.014802355636591713;10.0;0.032191380856040425;3.2191380856040426;0.06436709795350597;6.442693760539514;5371.192364986676;0.06436709795350597;6.442693760539514;5371.192364986676;26855.96182493338;26.397268280116464;203.47531070222462;0.002365945256626034;0.9990712013621432
