Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.01141723590946242;15.0;0.01667297913345239;1.6672979133452388;0.04896080265985741;4.925544920530787;4085.5949357884865;0.04896080265985741;4.925544920530787;4085.5949357884865;20427.97467894243;26.397268280116464;154.77339899090728;0.0023804173667363315;0.9940179908983814
