Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.0025021048104783006;5.0;0.010563639095459097;1.0563639095459096;0.01050044730976906;1.0563639094981454;876.2228562784605;0.01050044730976906;1.0563639094981454;876.2228562784605;4381.1142813923025;26.397268280116464;33.19369439975229;0.002383495741331565;0.9940179908983814
