Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
0.008089511156612161;10.0;0.017437412180942646;1.7437412180942646;0.03447913406989916;3.4624877134919485;2877.154129293895;0.03447913406989916;3.4624877134919485;2877.154129293895;14385.770646469475;26.397268280116464;108.99438906945872;0.0023768784763378292;0.9957907990704942
