Constraint Cost;Delay Window Years;Delay Window Proportional DWL;Delay Window Proportional DWL %;Delta Consumption (First Period);Delta Consumption (First Period) %;Delta Consumption $b;Delta Consumption (First 5 Years);Delta Consumption (First 5 Years) %;Delta Consumption First 5 Years Annual $b;Delta Consumption First 5 Years Total $b;Delta Emission Gton;Deadweight Cost;Marginal Impact Utility;Year 0 Consumption (Delayed)
2.5210076308290752e-05;15.0;3.636241779667158e-05;0.0036362417796671582;0.00010295841110406104;0.010557716588063582;8.591492380668539;0.00010295841110406104;0.010557716588063582;8.591492380668539;42.9574619033427;26.397268280116464;0.3254689951058312;0.0024352876149409397;0.9751958223662159
